Event ID,Player Name,Team Name,Outcome ID,Outcome Name,Match ID,Season Name,Competition Name
a061ff94-ce74-4359-9901-5494e429c2ff,Samuel Yves Umtiti,Barcelona,16,Success In Play,16306,2018/2019,La Liga
e72c4757-f50b-407c-a923-d49936a37ca6,Gonzalo Escalante,Eibar,13,Lost In Play,16317,2018/2019,La Liga
2828c4d1-7840-4413-914b-5265968fdf7d,Sergi Roberto Carnicer,Barcelona,14,Lost Out,16317,2018/2019,La Liga
9655070a-8cb4-4e7f-a3f3-ad4df184a554,Joan Jordán Moreno,Eibar,4,Won,16317,2018/2019,La Liga
d8caaf00-d9b6-463e-9535-c89382b49cd8,Sergi Roberto Carnicer,Barcelona,4,Won,16317,2018/2019,La Liga
0ad04ec1-7af2-47c4-8213-0faaa2533b9c,Gonzalo Escalante,Eibar,13,Lost In Play,16317,2018/2019,La Liga
a2710fdc-14dc-497d-b7e8-9ae42d139ab4,Sergio Busquets i Burgos,Barcelona,4,Won,16317,2018/2019,La Liga
72043a64-1e4b-4517-9bda-7b2d23c36d56,Pablo Ezequiel De Blasis,Eibar,4,Won,16317,2018/2019,La Liga
294afe35-a4a5-4deb-8128-8557f860915e,Sergi Roberto Carnicer,Barcelona,14,Lost Out,16317,2018/2019,La Liga
663b836c-e597-41f5-9443-b2e4330ac59c,Gonzalo Escalante,Eibar,13,Lost In Play,16317,2018/2019,La Liga
85f02ae1-9fd5-4a91-8aed-b400bd243d96,Joan Jordán Moreno,Eibar,14,Lost Out,16317,2018/2019,La Liga
9fac0525-36c3-4889-b64f-6624e5b8667e,Clément Lenglet,Barcelona,13,Lost In Play,16317,2018/2019,La Liga
60f70187-82c2-4f09-953b-a7180ddb9b48,Jordi Alba Ramos,Barcelona,13,Lost In Play,16317,2018/2019,La Liga
68a9e743-53a6-48f0-acde-3ce91d28e3a7,Ivan Rakitić,Barcelona,13,Lost In Play,16317,2018/2019,La Liga
1cc39e8b-702f-48ef-b842-0f3606557967,Gonzalo Escalante,Eibar,16,Success In Play,16317,2018/2019,La Liga
50e0f8f8-6806-4c6a-b251-e84687d3f0c9,Arturo Erasmo Vidal Pardo,Barcelona,13,Lost In Play,16317,2018/2019,La Liga
edfc637b-2505-4f25-a676-89b70453eec6,Joan Jordán Moreno,Eibar,4,Won,16317,2018/2019,La Liga
a9f00f19-4c01-47c1-b451-0513762a6b04,José Ángel Valdés Díaz,Eibar,14,Lost Out,16317,2018/2019,La Liga
640085f4-8014-4595-9be6-09b2eebd188e,Paulo André Rodrigues de Oliveira,Eibar,14,Lost Out,16317,2018/2019,La Liga
084df69c-253b-47bc-99fa-b6c3e5a40c3f,Sergi Roberto Carnicer,Barcelona,16,Success In Play,16317,2018/2019,La Liga
24d30e9e-ea00-4bd5-b98a-aec810b7cc49,Clément Lenglet,Barcelona,16,Success In Play,16317,2018/2019,La Liga
cfd18d82-4d75-46f3-ae9f-70a3f1648e98,Joan Jordán Moreno,Eibar,4,Won,16317,2018/2019,La Liga
d5fdca87-f862-4031-90bf-33ceca0a4abb,Sergio Busquets i Burgos,Barcelona,13,Lost In Play,303377,2019/2020,La Liga
59da3200-da0c-4331-a1f3-c2cb1487a42a,Xabier Etxeita Gorritxategi,Getafe,16,Success In Play,303377,2019/2020,La Liga
c9c2128c-68e0-428a-bf5e-4cc8b441fc92,Samuel Yves Umtiti,Barcelona,16,Success In Play,303377,2019/2020,La Liga
7cadf87a-7f3a-404c-8676-8f24689aebe7,Mauro Wilney Arambarri Rosa,Getafe,14,Lost Out,303377,2019/2020,La Liga
294e744d-ba0d-43c5-89f2-463283ad064e,Nemanja Maksimović,Getafe,13,Lost In Play,303377,2019/2020,La Liga
912e6040-583c-480f-b366-330900ebc443,Mathías Olivera Miramontes,Getafe,4,Won,303377,2019/2020,La Liga
9d573e2e-7f53-4edf-aaea-55ccc7d08a36,Samuel Yves Umtiti,Barcelona,4,Won,303377,2019/2020,La Liga
a291b5a3-73f4-4a6e-8e62-40cd16498499,Nemanja Maksimović,Getafe,4,Won,303377,2019/2020,La Liga
45e217aa-5083-4da1-85da-443f4489049a,Mathías Olivera Miramontes,Getafe,16,Success In Play,303377,2019/2020,La Liga
e03765e0-f3aa-4beb-8043-7e20cc971a25,Jorge Molina Vidal,Getafe,4,Won,303377,2019/2020,La Liga
55fbe260-00c1-4731-8b44-d56ac606b0b2,Djené Dakonam Ortega,Getafe,16,Success In Play,303377,2019/2020,La Liga
0818a158-8327-437d-85fe-0c7dd78d7890,Djené Dakonam Ortega,Getafe,16,Success In Play,303377,2019/2020,La Liga
5a5003e6-4c76-4f99-8a16-afde8bd1470e,Marc Cucurella Saseta,Getafe,14,Lost Out,303377,2019/2020,La Liga
7e1f7764-7dfe-4bd0-a0a5-77146c32ea9f,Xabier Etxeita Gorritxategi,Getafe,13,Lost In Play,303377,2019/2020,La Liga
46e50fbb-fbee-47e1-a639-4bc615eca894,Samuel Yves Umtiti,Barcelona,16,Success In Play,303377,2019/2020,La Liga
b16fef2f-e55f-4eb2-9f9a-f4ca112ed8f6,Nemanja Maksimović,Getafe,13,Lost In Play,303377,2019/2020,La Liga
83fb943d-ab74-4988-8d16-3e025fcf763d,Mauro Wilney Arambarri Rosa,Getafe,14,Lost Out,303377,2019/2020,La Liga
4eb72c48-d604-47f4-8680-8cd41d3dd34a,Samuel Yves Umtiti,Barcelona,4,Won,303377,2019/2020,La Liga
d2512efb-8eda-45b0-b37c-3c7313483521,Allan Romeo Nyom,Getafe,14,Lost Out,303377,2019/2020,La Liga
a48c4e20-7f20-4d68-a5f6-1ba9e7993b77,Mauro Wilney Arambarri Rosa,Getafe,14,Lost Out,303377,2019/2020,La Liga
e84d72ca-b0f0-4de2-9e6d-0676a30e9b01,Mauro Wilney Arambarri Rosa,Getafe,4,Won,303377,2019/2020,La Liga
50794edc-76be-4c93-95b9-1199789cebf1,Djené Dakonam Ortega,Getafe,4,Won,303377,2019/2020,La Liga
3e5120fc-e087-4260-9985-957058f7d84c,Xabier Etxeita Gorritxategi,Getafe,4,Won,303377,2019/2020,La Liga
5102fa81-974a-45f6-b665-c54d18fb5a36,Gerard Piqué Bernabéu,Barcelona,4,Won,303377,2019/2020,La Liga
81b88416-8901-4374-b3b7-83fada438d37,Djené Dakonam Ortega,Getafe,13,Lost In Play,303377,2019/2020,La Liga
bcd7c6a6-79b1-4267-8883-9b6eca9e0079,Allan Romeo Nyom,Getafe,4,Won,303377,2019/2020,La Liga
ea1363e8-a0bd-4a75-ae60-3378685cbbbf,Djené Dakonam Ortega,Getafe,4,Won,303377,2019/2020,La Liga
0c769025-2c04-4d32-b82e-b56b58b248e9,Gerard Piqué Bernabéu,Barcelona,13,Lost In Play,303400,2019/2020,La Liga
4b5d2d54-730d-4699-a3dc-20ac143e54d0,Daniel Wass,Valencia,13,Lost In Play,303400,2019/2020,La Liga
d6fa26f1-b373-42f1-9e11-f117d9aeae6b,Francis Joseph Coquelin,Valencia,14,Lost Out,303400,2019/2020,La Liga
cbb6619e-7162-4219-9c84-476b4480161f,Francis Joseph Coquelin,Valencia,4,Won,303400,2019/2020,La Liga
829d59e6-230d-4165-b0e5-2987c35bf0d7,Daniel Wass,Valencia,13,Lost In Play,303400,2019/2020,La Liga
000eef23-1945-43de-bab3-39fdb71101a3,Daniel Wass,Valencia,13,Lost In Play,303400,2019/2020,La Liga
b71bf0f8-c6bc-4d30-bf70-2b65d76d5996,Geoffrey Kondogbia,Valencia,4,Won,303400,2019/2020,La Liga
3bd8ca70-80e2-4efb-b097-94f8e49588c7,Frenkie de Jong,Barcelona,4,Won,303400,2019/2020,La Liga
2a80a7f5-c73f-4b91-8e4f-89c1a1c11e2b,Gabriel Armando de Abreu,Valencia,16,Success In Play,303400,2019/2020,La Liga
fe5557ee-334f-4a40-9e41-5083c76d8830,Francis Joseph Coquelin,Valencia,16,Success In Play,303400,2019/2020,La Liga
13e856bb-b6c0-47f2-8df8-5476bc714bcf,Sergi Roberto Carnicer,Barcelona,16,Success In Play,303400,2019/2020,La Liga
f6cf44e6-2848-4ac8-8ded-2ff681e2bd56,Geoffrey Kondogbia,Valencia,13,Lost In Play,303400,2019/2020,La Liga
1762d37f-0c8c-48e3-be7e-02e6785ddbbd,Rodrigo Moreno Machado,Valencia,14,Lost Out,303400,2019/2020,La Liga
d7328e9c-809d-48de-a249-5dd62a79d8ba,Ezequiel Marcelo Garay,Valencia,16,Success In Play,303400,2019/2020,La Liga
71e05507-549b-4cc4-82c7-96cce6e5591b,Ezequiel Marcelo Garay,Valencia,16,Success In Play,303400,2019/2020,La Liga
61fb6183-4859-4509-b34f-ab90c0e5c5b9,José Luis Sanmartín Mato,Deportivo Alavés,4,Won,303421,2019/2020,La Liga
88d02036-d3db-40ee-b0c1-bcb05cdc8db4,Víctor Laguardia Cisneros,Deportivo Alavés,4,Won,303421,2019/2020,La Liga
e8b28452-1f96-4d26-b52a-c4609e48be77,Víctor Camarasa Ferrando,Deportivo Alavés,4,Won,303421,2019/2020,La Liga
5b95ace9-328a-444b-b207-e62f1b44dbf0,Adrián Marín Gómez,Deportivo Alavés,4,Won,303421,2019/2020,La Liga
65dc9419-d647-4349-b194-56445e5d5894,Manuel Alejandro García Sánchez,Deportivo Alavés,13,Lost In Play,303421,2019/2020,La Liga
44d11beb-b2d3-4106-9c07-73ad8aaa1a89,Adrián Marín Gómez,Deportivo Alavés,4,Won,303421,2019/2020,La Liga
0443540d-0a7b-4eea-a445-ee2d71a0cc34,Abdallahi Mohamed Mahmoud,Deportivo Alavés,16,Success In Play,303421,2019/2020,La Liga
7e315a9c-5126-483c-8c37-7d543e5c2510,Abdallahi Mohamed Mahmoud,Deportivo Alavés,4,Won,303421,2019/2020,La Liga
a1d34a54-8b78-4356-9f4b-8fe88486d937,André-Frank Zambo Anguissa,Villarreal,13,Lost In Play,303430,2019/2020,La Liga
1f16b819-4200-4a78-bde9-f445de134f87,Héctor Junior Firpo Adames,Barcelona,17,Success Out,303430,2019/2020,La Liga
eaff1f03-a7c2-4650-a24c-0150a21e7184,Gerard Piqué Bernabéu,Barcelona,16,Success In Play,303430,2019/2020,La Liga
b32807a8-a89b-43b0-ab81-c1a88237d693,Vicente Iborra De La Fuente,Villarreal,16,Success In Play,303430,2019/2020,La Liga
84dc2979-3fee-43db-9c41-3b9978abef32,Clément Lenglet,Barcelona,16,Success In Play,303430,2019/2020,La Liga
c860f28e-818b-4b72-946e-b3249a179b1a,Pau Francisco Torres,Villarreal,4,Won,303430,2019/2020,La Liga
f3cef81c-cead-46be-9177-30f110c35747,Raúl Albiol i Tortajada,Villarreal,4,Won,303430,2019/2020,La Liga
f3657f86-4547-45c9-8868-e657038cd2e9,Nélson Cabral Semedo,Barcelona,16,Success In Play,303430,2019/2020,La Liga
b0f8bb1d-787c-4eb5-ae32-273a9dddf48d,André-Frank Zambo Anguissa,Villarreal,4,Won,303430,2019/2020,La Liga
9e74e7a5-f397-49e4-afa4-54b3e1701b09,Pau Francisco Torres,Villarreal,4,Won,303430,2019/2020,La Liga
992499dd-c5e3-4941-9266-a6d8fe260df6,Sergio Busquets i Burgos,Barcelona,16,Success In Play,303430,2019/2020,La Liga
c365d9ec-213c-4a86-a0f8-f9cca827fe96,Carlos Arturo Bacca Ahumada,Villarreal,4,Won,303430,2019/2020,La Liga
50aa4704-3e22-485d-a61b-38309ada0466,Daniel José Rodríguez Vázquez,Mallorca,13,Lost In Play,303451,2019/2020,La Liga
64512cc6-a1d2-4745-b9d4-642aa3ccf7c5,Salvador Sevilla López,Mallorca,16,Success In Play,303451,2019/2020,La Liga
ac3be066-5655-4fc5-aee2-333716300c64,Gerard Piqué Bernabéu,Barcelona,13,Lost In Play,303451,2019/2020,La Liga
13ba3050-65c7-4dfb-992f-e87a190788d8,Sergi Roberto Carnicer,Barcelona,14,Lost Out,303451,2019/2020,La Liga
9c8f5aab-e04a-48f6-952c-c1ddad347f5c,Gerard Piqué Bernabéu,Barcelona,13,Lost In Play,303451,2019/2020,La Liga
97e180dc-35df-4181-91aa-9ea993c5da29,Frenkie de Jong,Barcelona,13,Lost In Play,303451,2019/2020,La Liga
da0b8178-efd1-4b7b-be25-13f448d2cea2,Takefusa Kubo,Mallorca,13,Lost In Play,303451,2019/2020,La Liga
39b6de5b-ece5-46ec-b45f-fdf6f6cb1f6f,Takefusa Kubo,Mallorca,4,Won,303451,2019/2020,La Liga
55f3d715-ea3d-46e1-906a-8f94f958d622,Sergi Roberto Carnicer,Barcelona,4,Won,303451,2019/2020,La Liga
956f2244-5513-4a40-86a5-4cf22c1c60f6,Francisco Gámez López,Mallorca,13,Lost In Play,303451,2019/2020,La Liga
20447fd3-a855-4543-9142-71d1aac0010f,Daniel José Rodríguez Vázquez,Mallorca,4,Won,303451,2019/2020,La Liga
fd6819d1-7e94-49e0-b8f7-1880b8742b31,Ivan Rakitić,Barcelona,13,Lost In Play,303451,2019/2020,La Liga
0ab56f9b-5e01-4f05-86b9-3fb916cc959e,Héctor Junior Firpo Adames,Barcelona,16,Success In Play,303451,2019/2020,La Liga
be1adda4-eeea-47dc-be62-4162423abdb6,Sergio Busquets i Burgos,Barcelona,13,Lost In Play,303451,2019/2020,La Liga
a1ad44b1-1aba-48e8-9a80-c4c1a9e2b011,Clément Lenglet,Barcelona,4,Won,303451,2019/2020,La Liga
652963bd-5696-4b7d-9570-e5bd3ace9a6f,Juan Camilo Hernández Suárez,Mallorca,13,Lost In Play,303451,2019/2020,La Liga
1486ca20-4042-4ef1-92d5-975032dc7fbd,Gerard Piqué Bernabéu,Barcelona,4,Won,303451,2019/2020,La Liga
80c05a13-34c0-4ea8-ad71-ebb6fbeadcc4,Aleix Febas Pérez,Mallorca,14,Lost Out,303451,2019/2020,La Liga
5313e6f9-7db5-4ae4-bf2d-acc58f337cd9,Clément Lenglet,Barcelona,4,Won,303451,2019/2020,La Liga
5d5e7319-6fdc-42d9-8142-90059ddfee81,Carlos Henrique Casimiro,Real Madrid,4,Won,303470,2019/2020,La Liga
1b2189c3-fa40-4b50-8347-581c008ec2b4,Antoine Griezmann,Barcelona,16,Success In Play,303470,2019/2020,La Liga
e9c0c446-2df8-48da-ac88-f186352ede75,Marcelo Vieira da Silva Júnior,Real Madrid,14,Lost Out,303470,2019/2020,La Liga
720fa169-f677-43be-89d3-daa2fbb19602,Samuel Yves Umtiti,Barcelona,16,Success In Play,303470,2019/2020,La Liga
b0459784-3acd-41ee-983b-7acc5f795ff4,Daniel Carvajal Ramos,Real Madrid,16,Success In Play,303470,2019/2020,La Liga
17d88c57-38b5-4783-9830-ecdb6b0cf590,Arturo Erasmo Vidal Pardo,Barcelona,13,Lost In Play,303470,2019/2020,La Liga
8655bb38-78d4-4f45-995d-706f55deafa3,Nélson Cabral Semedo,Barcelona,13,Lost In Play,303470,2019/2020,La Liga
39dcd150-52ef-4a16-9990-017fd79e9ac1,Karim Benzema,Real Madrid,13,Lost In Play,303470,2019/2020,La Liga
b062b1cd-d518-4eb2-8e5a-9cd09143ce79,Carlos Henrique Casimiro,Real Madrid,16,Success In Play,303470,2019/2020,La Liga
77fef42b-14b7-4290-a3b3-3f948307b110,Francisco Román Alarcón Suárez,Real Madrid,16,Success In Play,303470,2019/2020,La Liga
5521f07e-ccb6-4476-815d-f4c6b9228bee,Federico Santiago Valverde Dipetta,Real Madrid,16,Success In Play,303470,2019/2020,La Liga
e713e5df-8422-4af8-b41e-8fa939ca04d5,Raphaël Varane,Real Madrid,13,Lost In Play,303470,2019/2020,La Liga
bc3c7079-0d3f-4135-9a8d-995aa14c8ea9,Gerard Piqué Bernabéu,Barcelona,13,Lost In Play,303470,2019/2020,La Liga
6e80dfc8-4cdc-42a6-877f-e795c4851190,Marcelo Vieira da Silva Júnior,Real Madrid,13,Lost In Play,303470,2019/2020,La Liga
9d730809-3dc9-4a54-b984-7e689d1a9898,Carlos Henrique Casimiro,Real Madrid,13,Lost In Play,303470,2019/2020,La Liga
7d96fb34-347c-44ec-b721-40c829b454d2,Daniel Carvajal Ramos,Real Madrid,4,Won,303470,2019/2020,La Liga
baf8ed82-82f4-4415-93fa-c512a825b583,Toni Kroos,Real Madrid,13,Lost In Play,303470,2019/2020,La Liga
19d8fcb3-e7a4-4b9c-9a06-6e0864269b08,Lionel Andrés Messi Cuccittini,Barcelona,14,Lost Out,303470,2019/2020,La Liga
3aae2e9e-be88-4cbf-bea9-0d057a780bb5,Gerard Piqué Bernabéu,Barcelona,16,Success In Play,303470,2019/2020,La Liga
0522e618-1dbc-48a3-a792-aecbcfda4d47,Sergio Busquets i Burgos,Barcelona,13,Lost In Play,303470,2019/2020,La Liga
6ab54f87-531c-41c0-a64e-300f88c645d8,Frenkie de Jong,Barcelona,16,Success In Play,303470,2019/2020,La Liga
4592c436-e4bc-4e83-89d5-791fd82b43b7,Daniel Carvajal Ramos,Real Madrid,4,Won,303470,2019/2020,La Liga
3d9e7577-e9d4-4a0d-b334-717c62aa69ad,Carlos Henrique Casimiro,Real Madrid,4,Won,303470,2019/2020,La Liga
c7e78381-c6c7-4b96-9bbc-43c5f5117081,Sergio Busquets i Burgos,Barcelona,4,Won,303470,2019/2020,La Liga
d3f33d65-b53e-4c5f-8cbd-22c70718d7e3,Sergio Ramos García,Real Madrid,13,Lost In Play,303470,2019/2020,La Liga
ce43ce5f-beb2-449c-866d-8c67c0c29ac8,Sergio Ramos García,Real Madrid,16,Success In Play,303470,2019/2020,La Liga
ba828d2e-d587-4ff6-b02f-2ead5b7359ee,Arthur Henrique Ramos de Oliveira Melo,Barcelona,14,Lost Out,303470,2019/2020,La Liga
6797390c-8810-4581-8293-6d5b7707fffa,Jordi Alba Ramos,Barcelona,13,Lost In Play,303470,2019/2020,La Liga
9050cc2e-b347-4ce8-ac76-c3964eb4a377,Nélson Cabral Semedo,Barcelona,4,Won,303470,2019/2020,La Liga
94ee9a08-0b3b-45f3-8b51-910722653209,Carlos Henrique Casimiro,Real Madrid,13,Lost In Play,303470,2019/2020,La Liga
32b65425-c425-4ec0-930f-075773c8b0ad,Sergio Busquets i Burgos,Barcelona,4,Won,303470,2019/2020,La Liga
c5307869-e75b-4ac5-a9e9-1629ec75e751,Raphaël Varane,Real Madrid,4,Won,303470,2019/2020,La Liga
91a2a6da-eeca-4a0b-8392-25c7bac5f8ac,Federico Santiago Valverde Dipetta,Real Madrid,16,Success In Play,303470,2019/2020,La Liga
cbe99b3f-1f0e-4d67-a16a-6774d408966d,Sergio Busquets i Burgos,Barcelona,4,Won,303470,2019/2020,La Liga
27467c44-e944-4c92-8790-8838a3e2cb26,Jean-Clair Todibo,Barcelona,13,Lost In Play,303473,2019/2020,La Liga
a352c61b-0787-4b89-8ceb-9a8e9efd877b,Sergio Reguilón Rodríguez,Sevilla,4,Won,303473,2019/2020,La Liga
1929474c-9d17-4061-8a44-aadb6d9746fe,Sergi Roberto Carnicer,Barcelona,4,Won,303473,2019/2020,La Liga
f70dc44e-14c6-4e0f-b1a8-34f111b1f90a,Jesús Navas González,Sevilla,4,Won,303473,2019/2020,La Liga
1f9427d3-75c3-4c93-a874-282d738829a6,Éver Maximiliano David Banega,Sevilla,13,Lost In Play,303473,2019/2020,La Liga
450cf527-9cb4-4abc-8041-39b980a1fe49,Manuel Agudo Durán,Sevilla,4,Won,303473,2019/2020,La Liga
cd3ee429-8a40-46a0-b2cc-ea002fa23826,Sergi Roberto Carnicer,Barcelona,4,Won,303473,2019/2020,La Liga
42430090-19f1-45fa-94de-a89d7e31f2c8,Sergi Roberto Carnicer,Barcelona,4,Won,303473,2019/2020,La Liga
cd1634d4-4a45-4bd5-996e-defe14158316,Éver Maximiliano David Banega,Sevilla,13,Lost In Play,303473,2019/2020,La Liga
8307f326-bf11-46f9-b24d-6aba49691d96,Nélson Cabral Semedo,Barcelona,4,Won,303473,2019/2020,La Liga
67ac3bbd-0827-4a80-9c50-e3502fceefaf,Frenkie de Jong,Barcelona,13,Lost In Play,303473,2019/2020,La Liga
81be105a-be10-4cb2-8a15-2f2f04242942,Éver Maximiliano David Banega,Sevilla,4,Won,303473,2019/2020,La Liga
4dff754f-8ec6-449f-991a-6f7f4f679317,Gerard Piqué Bernabéu,Barcelona,4,Won,303473,2019/2020,La Liga
28bef0d4-5f46-456b-a05b-338d8b5e3663,Gerard Piqué Bernabéu,Barcelona,13,Lost In Play,303473,2019/2020,La Liga
f1767201-102f-451b-851c-3b2581aa9b04,Sergio Busquets i Burgos,Barcelona,4,Won,303473,2019/2020,La Liga
208afd42-dd9f-4787-9218-25ff0ca559d0,Sergio Busquets i Burgos,Barcelona,16,Success In Play,303473,2019/2020,La Liga
6401694a-f0a0-4d94-b71a-e2e667fa969c,Gerard Piqué Bernabéu,Barcelona,4,Won,303473,2019/2020,La Liga
0eac46c6-2187-4ae8-b8f4-9747d6025751,Daniel Filipe Martins Carriço,Sevilla,13,Lost In Play,303473,2019/2020,La Liga
30ace1c4-7696-4c07-9bbe-e6d45991e28c,Sergio Busquets i Burgos,Barcelona,16,Success In Play,303473,2019/2020,La Liga
4ff3e4cb-48e4-4581-824b-8853731779cc,Gerard Piqué Bernabéu,Barcelona,16,Success In Play,303473,2019/2020,La Liga
0bdb1889-17df-43fc-8e59-a1dac96042d4,Ander Guevara Lajo,Real Sociedad,16,Success In Play,303479,2019/2020,La Liga
4f69a682-a2d8-4ed2-8666-24f1b280bc7f,Gerard Piqué Bernabéu,Barcelona,4,Won,303479,2019/2020,La Liga
201f24a2-cd5f-4363-af60-799054e8e1a9,Alexander Isak,Real Sociedad,14,Lost Out,303479,2019/2020,La Liga
c4ecbc25-2e13-4b80-bddd-ca0c5dc379ef,Andoni Gorosabel Espinosa,Real Sociedad,13,Lost In Play,303479,2019/2020,La Liga
0c5e8735-6672-434e-9f42-58a2abe03b10,Sergio Busquets i Burgos,Barcelona,13,Lost In Play,303479,2019/2020,La Liga
6106b3a1-149b-4055-b353-8bf55ca44bb9,Ivan Rakitić,Barcelona,4,Won,303479,2019/2020,La Liga
95fa92ba-2f78-4a3f-86c9-ac4381e6e0a5,Alexander Isak,Real Sociedad,13,Lost In Play,303479,2019/2020,La Liga
f71a56e5-a44b-4d7f-86da-cfdcad5dce90,Sergio Busquets i Burgos,Barcelona,16,Success In Play,303479,2019/2020,La Liga
025c587b-d0d0-4f25-b3cf-8cdfe817a108,Clément Lenglet,Barcelona,14,Lost Out,303479,2019/2020,La Liga
a3a6be7e-9d6b-4e97-b12c-f629115efe3d,Andoni Gorosabel Espinosa,Real Sociedad,4,Won,303479,2019/2020,La Liga
b802a095-5883-4303-b7b7-db3d4e375018,Nélson Cabral Semedo,Barcelona,14,Lost Out,303479,2019/2020,La Liga
05f19206-a9ec-4d58-a4f2-aef00ed0d114,Clément Lenglet,Barcelona,4,Won,303479,2019/2020,La Liga
5528712f-418e-481d-836d-0d6c3355319b,Jordi Alba Ramos,Barcelona,16,Success In Play,303479,2019/2020,La Liga
c34fb7aa-d708-4ace-b5be-65b22e8bc290,Gerard Piqué Bernabéu,Barcelona,4,Won,303479,2019/2020,La Liga
3d939331-9506-4d64-a4de-2c9221721d1b,Frenkie de Jong,Barcelona,14,Lost Out,303479,2019/2020,La Liga
71fee0e6-dcc7-4c0e-bb7b-54e0e4a20963,Frenkie de Jong,Barcelona,14,Lost Out,303487,2019/2020,La Liga
7e3d437d-ddc4-4ef5-9875-1345bc87a0bd,Pione Sisto Ifolo Emirmija,Celta Vigo,16,Success In Play,303487,2019/2020,La Liga
cadfe1a4-d0e9-45dc-bb54-91b3b800deae,Néstor Alejandro Araújo Razo,Celta Vigo,16,Success In Play,303487,2019/2020,La Liga
304b7ab1-c927-4918-b736-9fefb08040a6,Iago Aspas Juncal,Celta Vigo,16,Success In Play,303487,2019/2020,La Liga
43279b49-cd17-48cf-bbf7-3b63a63578bd,Francisco José Beltrán Peinado,Celta Vigo,4,Won,303487,2019/2020,La Liga
5d60ffb8-c4dc-4612-ade7-a15b484efce1,Samuel Yves Umtiti,Barcelona,14,Lost Out,303487,2019/2020,La Liga
f26d008c-2f62-4dbf-ba65-3eaa934ad4d3,Néstor Alejandro Araújo Razo,Celta Vigo,13,Lost In Play,303487,2019/2020,La Liga
bf94fb12-0254-42de-b421-1811bf34f6f8,Stanislav Lobotka,Celta Vigo,4,Won,303487,2019/2020,La Liga
7a5db641-c870-48dc-af00-f84e951de690,Sergio Busquets i Burgos,Barcelona,13,Lost In Play,303487,2019/2020,La Liga
758aaf7f-c87f-4202-b3a0-93659b199c68,Frenkie de Jong,Barcelona,13,Lost In Play,303487,2019/2020,La Liga
f5674bca-7304-4f0b-bf26-cae8d2c91c7c,Hugo Mallo Novegil,Celta Vigo,13,Lost In Play,303487,2019/2020,La Liga
d027edfa-fbf9-4d1d-835f-8495c4178156,Stanislav Lobotka,Celta Vigo,13,Lost In Play,303487,2019/2020,La Liga
2ab8c5d2-0cb9-40cf-b87d-524a56259f08,Francisco José Beltrán Peinado,Celta Vigo,13,Lost In Play,303487,2019/2020,La Liga
125b4ba3-297d-4cef-9b5d-a05ee71bffe2,Héctor Junior Firpo Adames,Barcelona,4,Won,303487,2019/2020,La Liga
a45f43a3-2e71-4ced-a9f9-c46d9953754c,Héctor Junior Firpo Adames,Barcelona,4,Won,303487,2019/2020,La Liga
e90d3c41-2fd4-4fd2-9eab-e45fff535147,Gabriel Matías Fernández Leites,Celta Vigo,13,Lost In Play,303487,2019/2020,La Liga
d0975ccc-3abd-4449-b939-5628fc801e50,Gerard Piqué Bernabéu,Barcelona,4,Won,303493,2019/2020,La Liga
49c06ac9-d215-443a-9578-15a2fe0e3531,Mikel Vesga Arruti,Athletic Club,16,Success In Play,303493,2019/2020,La Liga
7e463ce3-4c4b-4460-88f1-68db36d095a0,Unai Núñez Gestoso,Athletic Club,16,Success In Play,303493,2019/2020,La Liga
b7e883db-5204-4595-860a-80219da98ab6,Unai Núñez Gestoso,Athletic Club,13,Lost In Play,303493,2019/2020,La Liga
fbb38dae-d11f-45f0-842a-b67fe1642154,Mikel Vesga Arruti,Athletic Club,16,Success In Play,303493,2019/2020,La Liga
7f14c0a1-ec5e-4dbf-a828-9f734e2d6dab,Oihan Sancet Tirapu,Athletic Club,14,Lost Out,303493,2019/2020,La Liga
eb56f4f1-43b1-44e1-b79d-cf60731edbc7,Clément Lenglet,Barcelona,4,Won,303493,2019/2020,La Liga
a9b8f99f-f2c9-4e6c-854a-57d518888207,Oihan Sancet Tirapu,Athletic Club,13,Lost In Play,303493,2019/2020,La Liga
25c9fe76-8c7c-41d8-98ae-1effcbca7edc,Mikel Vesga Arruti,Athletic Club,16,Success In Play,303493,2019/2020,La Liga
1a26b613-5c33-43a8-8a39-564ec97902ec,Jordi Alba Ramos,Barcelona,4,Won,303493,2019/2020,La Liga
a2e16458-b00d-4155-b38f-358067e8dbb4,Mikel Vesga Arruti,Athletic Club,16,Success In Play,303493,2019/2020,La Liga
8cbb359d-ebc9-4824-b92e-fa9d070839e9,Mikel Vesga Arruti,Athletic Club,16,Success In Play,303493,2019/2020,La Liga
8780b7ef-2d2a-419f-8539-014d8c1a21cc,Lionel Andrés Messi Cuccittini,Barcelona,4,Won,303493,2019/2020,La Liga
9399196b-180f-443c-8900-c177ed505ec4,Unai Núñez Gestoso,Athletic Club,16,Success In Play,303493,2019/2020,La Liga
a9cd444d-79fc-4754-b58a-03a33fa0cbb8,Daniel García Carrillo,Athletic Club,16,Success In Play,303493,2019/2020,La Liga
2c5b0167-cae2-4c8f-a1da-fbd1c86b5bd4,Arturo Erasmo Vidal Pardo,Barcelona,16,Success In Play,303493,2019/2020,La Liga
009509ae-9eb3-4c3c-be8c-ed1e3e657ec1,Arthur Henrique Ramos de Oliveira Melo,Barcelona,14,Lost Out,303504,2019/2020,La Liga
