Player ID,Player Name,Position ID,Jersey Number,Team Name,Country Name
40292,Maik Taylor,,0,Birmingham City,Northern Ireland
40293,Damien Johnson,,0,Birmingham City,Northern Ireland
40294,Bryan Hughes,,0,Birmingham City,England
40295,Stan Lazaridis,,0,Birmingham City,Australia
40296,Kenny Cunningham,,0,Birmingham City,Ireland
40297,Stephen Clemence,,0,Birmingham City,England
40298,Jamie Clapham,,0,Birmingham City,England
40299,Stern John,,0,Birmingham City,Trinidad and Tobago
40300,Matthew Upson,,0,Birmingham City,England
40301,Mikael Forssell,,0,Birmingham City,Finland
40302,David Dunn,,0,Birmingham City,England
40303,Aliou Cissé,,0,Birmingham City,Senegal
19735,Milan Baroš,,5,Liverpool,Czech Republic
34388,Jamie Carragher,,23,Liverpool,England
38454,Danny Murphy,,13,Liverpool,England
38522,Dietmar Hamann,,16,Liverpool,Germany
3793,Matthew Kilgallon,,36,Leeds United,England
15400,Nick Barmby,,7,Leeds United,England
39847,Dominic Matteo,,21,Leeds United,Scotland
40369,Steven Caldwell,,15,Leeds United,Scotland
40370,Lucas Radebe,,5,Leeds United,South Africa
40372,Simon Johnson,,39,Leeds United,England
40373,Mark Viduka,,9,Leeds United,Australia
15409,David Seaman,,1,Manchester City,England
40216,Eyal Berkovic,,0,Manchester City,Israel
40219,Danny Tiatto,,0,Manchester City,Australia
40220,David Sommeil,,0,Manchester City,France
40223,Antoine Sibierski,,0,Manchester City,France
3794,Colin Doyle,,13,Birmingham City,Ireland
40400,Olivier Tébily,,26,Birmingham City,Côte d'Ivoire
40401,Ian Bennett,,1,Birmingham City,England
41624,Martin Taylor,,15,Birmingham City,England
40395,Michael Gray,,33,Blackburn Rovers,England
40396,Matt Jansen,,10,Blackburn Rovers,England
40397,Martin Andresen,,25,Blackburn Rovers,Norway
40398,Jonathan Douglas,,26,Blackburn Rovers,Ireland
15513,Thomas Gravesen,,0,Everton,Denmark
38558,Steve Watson,,0,Everton,England
40280,Richard Wright,,0,Everton,England
40283,Nick Chadwick,,0,Everton,England
40284,Alessandro Pistone,,0,Everton,Italy
40289,Mark Pembridge,,0,Everton,Wales
15405,Paul Ince,,8,Wolverhampton Wanderers,England
40306,Dean Sturridge,,29,Wolverhampton Wanderers,England
40307,Shaun Newton,,7,Wolverhampton Wanderers,England
40308,Henri Camara,,17,Wolverhampton Wanderers,Senegal
40309,Oleg Luzhny,,22,Wolverhampton Wanderers,Ukraine
40310,Michael Oakes,,1,Wolverhampton Wanderers,England
13808,Radostin Kishishev,,2,Charlton Athletic,Bulgaria
20153,Claus Jensen,,10,Charlton Athletic,Denmark
20549,Jamal Julian Campbell-Ryce,,22,Charlton Athletic,Jamaica
40374,Jason Joseph Euell,,9,Charlton Athletic,Jamaica
40375,Paolo Di Canio,,11,Charlton Athletic,Italy
40376,Graham Stuart,,4,Charlton Athletic,England
40377,Hermann Hreidarsson,,12,Charlton Athletic,Iceland
40378,Dean Kiely,,1,Charlton Athletic,Ireland
40379,Matt Holland,,8,Charlton Athletic,Ireland
40380,Mark Fish,,6,Charlton Athletic,South Africa
40381,Chris Perry,,36,Charlton Athletic,England
40382,Jonatan Lillebror Johansson,,21,Charlton Athletic,Finland
20326,Kieron Dyer,,0,Newcastle United,England
5207,Cristiano Ronaldo dos Santos Aveiro,,7,Manchester United,Portugal
20171,Rio Ferdinand,,5,Manchester United,England
26199,Diego Forlán Corazo,,21,Manchester United,Uruguay
40246,Quinton Fortune Kolobea,,25,Manchester United,South Africa
38556,Leslie Ferdinand,,9,Leicester City,England
38569,Steve Howey,,24,Leicester City,England
375885,Matt Elliott,,18,Leicester City,Scotland
375886,Craig Hignett,,5,Leicester City,England
375887,Riccardo Scimeca,,21,Leicester City,England
375888,Andy Impey,,2,Leicester City,England
375889,Ben Thatcher,,33,Leicester City,Wales
375890,Callum Davidson,,14,Leicester City,Scotland
38466,Brian McBride,,8,Fulham,United States of America
40420,Carlos Manuel Bocanegra,,34,Fulham,United States of America
40421,Ian Pearce,,35,Fulham,England
40424,Luís Boa Morte Pereira,,11,Fulham,Portugal
40425,Collins John,,36,Fulham,Netherlands
19857,Marians Pahars,,17,Southampton,Latvia
20193,Anders Svensson,,12,Southampton,Sweden
377674,Graeme Le Saux,,3,Southampton,England
377675,Paul Daniel Smith,,13,Southampton,England
377676,Stephen Crainey,,6,Southampton,Scotland
4067,Michael Turner,,23,Charlton Athletic,England
40416,Luke Young,,19,Charlton Athletic,England
40417,Jonathan Fortune,,24,Charlton Athletic,England
40418,Carlton Cole Okirie,,35,Charlton Athletic,England
41458,Simon Royce,,25,Charlton Athletic,England
41459,Shaun Thurston Bartlett,,17,Charlton Athletic,South Africa
5109,Paulo Dino Gazzaniga,,1,Elche,Argentina
5691,Johan Andrés Mojica Palacio,,25,Elche,Colombia
7064,Lucas Ariel Boyé,,9,Elche,Argentina
7897,Miguel Ángel Garrido Cifuentes,,23,Elche,Spain
9857,José Manuel Sánchez Guillén,,24,Elche,Spain
15880,Emiliano Ariel Rigoni,,22,Elche,Argentina
18783,Omenuke Mfulu,,6,Elche,"Congo, (Kinshasa)"
23825,Fidel Chaves de la Torre,,16,Elche,Spain
24165,Edgar Badía Guardiola,,13,Elche,Spain
24166,Juan Francisco Martínez Modesto,,7,Elche,Spain
24169,Gonzalo Cacicedo Verdú,,5,Elche,Spain
24175,Daniel Pedro Calvo San Román,,12,Elche,Spain
24251,José Antonio Morente Oliva,,11,Elche,Spain
24517,José Raúl Gutiérrez Parejo,,14,Elche,Spain
27477,Helibelton Palacios Zapata,,18,Elche,Colombia
34323,Luis Miguel Sánchez Benítez,,15,Elche,Spain
41106,Jonatan Carmona Alamo,,37,Elche,Spain
41650,Gerard Barri Paytuvi,,32,Elche,Spain
41859,Lluis Andreu i Ruiz,,45,Elche,Spain
67040,John Nwankwo Donald Okeh,,26,Elche,Spain
6947,Miralem Pjanić,,8,Barcelona,Bosnia and Herzegovina
21881,Sergino Dest,,2,Barcelona,United States of America
22390,Francisco António Machado Mota de Castro Trincão,,17,Barcelona,Portugal
30486,Pedro González López,,16,Barcelona,Spain
39469,Konrad De La Fuente,,29,Barcelona,United States of America
43728,Óscar Mingueza García,,28,Barcelona,Spain
7478,Alejandro Berenguer Remiro,,12,Athletic Club,Spain
30468,Iñigo Vicente Elorduy,,26,Athletic Club,Spain
47226,Jon Morcillo Conesa,,2,Athletic Club,Spain
3810,Shinji Okazaki,,12,Huesca,Japan
6564,Pablo Maffeo Becerra,,3,Huesca,Spain
6656,Mikel Rico Moreno,,17,Huesca,Spain
6733,Pedro Mosquera Parada,,5,Huesca,Spain
16298,Denis Vavro,,25,Huesca,Slovakia
22199,Sergio Gómez Martín,,10,Huesca,Spain
23307,Idrissa Doumbia,,2,Huesca,Côte d'Ivoire
23322,Javier Galán Gil,,11,Huesca,Spain
23812,Rafael Mir Vicente,,9,Huesca,Spain
24055,Juan Carlos Real Ruiz,,21,Huesca,Spain
24681,Daniel Escriche Romero,,23,Huesca,Spain
25598,Álvaro Fernández Llorente,,1,Huesca,Spain
30483,Jaime Seoane Valenciano,,20,Huesca,Spain
39073,Moriba Kourouma Kourouma,,27,Barcelona,Guinea
5266,Lucas Torreira Di Pascua,,5,Atlético Madrid,Uruguay
5461,Šime Vrsaljko,,24,Atlético Madrid,Croatia
12509,Moussa Dembélé,,19,Atlético Madrid,France
29342,Ivo Grbić,,1,Atlético Madrid,Croatia
4267,Mouctar Diakhaby,,12,Valencia,Guinea
22107,Thierry Rendall Correia,,2,Valencia,Portugal
23978,Manuel Javier Vallejo Galván,,21,Valencia,Spain
24267,Uroš Račić,,19,Valencia,Serbia
25005,Alejandro Blanco Sánchez,,37,Valencia,Spain
38792,Yunus Dimoara Musah,,30,Valencia,United States of America
39083,Guillem Molina Gutiérrez,,31,Valencia,Spain
39164,Koba Lein Koindredi,,27,Valencia,France
41687,Unai Etxebarría Martín,,42,Valencia,Spain
3093,Florian Grégoire Claude Lejeune,,22,Deportivo Alavés,France
9462,José Ignacio Peleteiro Ramallo,,24,Deportivo Alavés,Spain
10605,Rodrigo Andrés Battaglia,,6,Deportivo Alavés,Argentina
31779,Tomas Franco Tavares,,37,Deportivo Alavés,Portugal
6683,Cheick Doukouré,,25,Levante UD,Côte d'Ivoire
23966,Mickaël Malsa,,12,Levante UD,Martinique
30492,Francisco Javier Hidalgo Gómez,,2,Levante UD,Spain
30593,Daniel Gómez Alcón,,21,Levante UD,Spain
41202,Giorgi Kochorashvili,,43,Levante UD,Georgia
114272,Alejandro Cantero Sánchez,,29,Levante UD,Spain
6908,Iván Alejo Peralta,,14,Cádiz,Spain
20542,Álvaro Negredo Sánchez,,18,Cádiz,Spain
23811,Alberto Perea Correoso,,10,Cádiz,Spain
23934,Rafael Jiménez Jarque,,3,Cádiz,Spain
23967,Alejandro Fernández Iglesias,,8,Cádiz,Spain
23970,José María Martín-Bejarano Serrano,,6,Cádiz,Spain
23971,Jairo Izquierdo González,,25,Cádiz,Spain
23973,Salvador Sánchez Ponce,,7,Cádiz,Spain
24034,Jorge Marcos Pombo Escobar,,11,Cádiz,Spain
24270,Filip Malbašić,,24,Cádiz,Serbia
24322,Isaac Carcelén Valencia,,20,Cádiz,Spain
24593,Marcos Mauro López Gutiérrez,,4,Cádiz,Argentina
24616,Luis Alfonso Espino García,,22,Cádiz,Uruguay
24712,Jon Ander Garrido Moracia,,5,Cádiz,Spain
29198,Jeremías Ledesma,,1,Cádiz,Argentina
30370,Jens Jønsson,,2,Cádiz,Denmark
31793,David Gil Mohedano,,13,Cádiz,Spain
41176,Juan Flere Pizzuti,,26,Cádiz,Argentina
47344,José Alejandro Martín Valerón,,37,Cádiz,Spain
2961,Yann Bodiger,,12,Cádiz,France
6808,Alexander Mesa Travieso,,23,Cádiz,Spain
17618,Carlos Akapo Martínez,,15,Cádiz,Equatorial Guinea
19668,Augusto Matías Fernández,,17,Cádiz,Argentina
24053,Álvaro Giménez Candela,,21,Cádiz,Spain
31914,Omobolaji Habeeb Adekanye,,32,Cádiz,Netherlands
6757,Aarón Martín Caricol,,19,Celta Vigo,Spain
28658,Augusto Jorge Mateo Solari,,21,Celta Vigo,Argentina
39598,Miguel Baeza Pérez,,27,Celta Vigo,Spain
75546,Carlos Domínguez Cáceres,,40,Celta Vigo,Spain
97291,Patrick Gilmar Sequeira Mejías,,41,Celta Vigo,Costa Rica
117025,Hugo Sotelo,,44,Celta Vigo,Spain
49301,Santiago Ramos Mingo,,32,Barcelona,Argentina
5523,Renato Fabrizio Tapia Cortijo,,14,Celta Vigo,Peru
6803,Emre Mor,,11,Celta Vigo,Turkey
42907,Iago Domínguez Rodríguez,,26,Celta Vigo,Spain
47445,Miguel Rodríguez Vidal,,32,Celta Vigo,Spain
47447,Gabriel Veiga Novas,,31,Celta Vigo,Spain
48643,Raúl Blanco Juncal,,35,Celta Vigo,Spain
49531,Sergio Carreira Vilariño,,34,Celta Vigo,Spain
3417,Saidy Janko,,18,Real Valladolid,Gambia
8651,Miguel Ángel Rubio Lestan,,30,Real Valladolid,Spain
31235,Marcos André de Sousa Mendonça,,16,Real Valladolid,Brazil
47372,Oriol Rey Erenas,,29,Real Valladolid,Spain
47373,José Luis Zalazar Martínez,,27,Real Valladolid,Spain
105323,Francisco Javier Alvarez Rodríguez,,32,Real Valladolid,Spain
105324,Mohamed Aiman Moukhliss Agmir,,35,Real Valladolid,Spain
4691,Claudio Andrés Bravo Muñoz,,25,Real Betis,Chile
6593,Martín Montoya Torralbo,,2,Real Betis,Spain
37892,Carlos Marín Tomás,,31,Real Betis,Spain
41083,Rodrigo Sánchez Rodriguez,,28,Real Betis,Spain
42282,Paul Edgar Akouokou,,4,Real Betis,Côte d'Ivoire
6689,Álvaro Odriozola Arzallus,,19,Real Madrid,Spain
41153,Diego Altube Suárez,,26,Real Madrid,Spain
22801,Roberto López Alcaide,,28,Real Sociedad,Spain
23212,Martín Merquelanz Castellanos,,17,Real Sociedad,Spain
24921,Martín Zubimendi Ibáñez,,36,Real Sociedad,Spain
47375,Robert Navarro Muñoz,,29,Real Sociedad,Spain
48647,Urko González de Zarate Quirós,,37,Real Sociedad,Spain
51205,Gaizka Ayesa Burgui,,34,Real Sociedad,Spain
65900,Unai Marrero Larrañaga,,31,Real Sociedad,Spain
36288,Facundo Pellistri Rebollo,,37,Deportivo Alavés,Uruguay
41124,Javier López Carballo,,26,Deportivo Alavés,Spain
82674,Abdelkabir Abqar,,36,Deportivo Alavés,Morocco
23943,Rubén García Santos,,14,Osasuna,Spain
23949,Unai García Lugea,,4,Osasuna,Spain
24172,Álvaro Juan Cruz Armada,,3,Osasuna,Spain
41573,Iñaki Álvarez Goñi,,26,Osasuna,Spain
7922,Kelechi Nwakali,,26,Huesca,Nigeria
24504,Eugeni Valderrama Domènech,,8,Huesca,Spain
6893,Jesús Vallejo Lázaro,,20,Granada,Spain
24037,Alberto Soro Álvarez,,26,Granada,Spain
24093,Luis Javier Suárez Charris,,7,Granada,Colombia
24136,Federico Vico Villegas,,14,Granada,Spain
24272,Luis Milla Manzanares,,5,Granada,Spain
30081,Nehuén Pérez,,3,Granada,Argentina
50912,Arnau Fàbrega Mañas,,31,Granada,Spain
51824,José Sánchez Martínez,,28,Granada,Spain
7459,Jawad El Yamiq,,15,Real Valladolid,Morocco
23627,João Pedro Neves Filipe,,40,Real Valladolid,Portugal
24266,Luis Jesús Pérez Maqueda,,2,Real Valladolid,Spain
29310,Shon Zalman Weissman,,9,Real Valladolid,Israel
38832,Luis Federico López Andúgar,,33,Real Madrid,Spain
22140,Domingos Quina,,12,Granada,Portugal
24138,Joaquín José Marín Ruiz,,17,Granada,Spain
31789,João Paulo Santos da Costa,,35,Granada,Portugal
52181,Sergio Barcia Laranxeira,,42,Granada,Spain
23211,Víctor Mollejo Carpintero,,26,Getafe,Spain
28589,Ante Palaversa,,14,Getafe,Croatia
31615,Orlando Rubén Yáñez Alabart,,1,Getafe,Spain
41115,Alejandro Baena Rodríguez,,32,Villarreal,Spain
49302,José Manuel Cabrera López,,27,Villarreal,Spain
7006,Alejandro Darío Gómez,,24,Sevilla,Argentina
8572,Karim Rekik,,4,Sevilla,Netherlands
18921,Joris Gnagnon,,2,Sevilla,France
24738,Javier Díaz Sánchez,,31,Sevilla,Spain
23677,Yassin Fékir,,19,Real Betis,France
47611,Daniel Rebollo Franco,,30,Real Betis,Spain
24995,Sergio Camello Pérez,,27,Atlético Madrid,Spain
10765,Jorge Ruiz Ojeda,,1,Levante UD,Spain
8864,Darío Poveda Romera,,19,Getafe,Spain
41107,Sabit Abdulai,,35,Getafe,Ghana
71519,Juan Antonio Iglesias Sánchez,,29,Getafe,Spain
75584,Mamor Niang,,39,Getafe,Spain
79498,Amankwaa Akurugu,,40,Getafe,Ghana
105762,José Antonio Miranda Boacho,,32,Getafe,Equatorial Guinea
12419,Lucas Torró Marset,,24,Osasuna,Spain
52108,Iván Martínez Marqués,,36,Osasuna,Spain
19597,Marcos Javier Acuña,,19,Sevilla,Argentina
3721,Etienne Capoue,,25,Villarreal,France
21081,Juan Marcos Foyth,,8,Villarreal,Argentina
50494,Yeremi Jesús Pino Santos,,30,Villarreal,Spain
23445,Francisco Reis Ferreira,,6,Valencia,Portugal
31931,Christian Gabriel Oliva Giménez,,10,Valencia,Uruguay
35641,Hugo Guillamón Sanmartín,,15,Valencia,Spain
