Event ID,Player Name,Team Name,Statsbomb Xg,End Location X,End Location Y,End Location Z,Follows Dribble,First Time,Open Goal,Deflected,Technique ID,Technique Name,Body Part ID,Body Part Name,Type ID,Type Name,Outcome ID,Outcome Name,Match ID,Season Name,Competition Name
fed6171d-6b0c-4f0e-aac7-eb030731c7a5,Thierry Henry,Arsenal,0.1462626,120.0,44.9,1.6,False,False,False,False,92,Lob,40,Right Foot,87,Open Play,98,Off T,3749108,2003/2004,Premier League
1c1e0eef-6c1a-43b0-b049-7a315ac9c2e2,Fredrik Ljungberg,Arsenal,0.091758594,120.0,41.1,3.0,False,True,False,False,92,Lob,40,Right Foot,87,Open Play,99,Post,3749108,2003/2004,Premier League
f2244cb7-25e3-41c7-b715-744aae112d5f,Sylvain Wiltord,Arsenal,0.37431222,120.0,31.7,3.8,False,False,False,False,93,Normal,37,Head,87,Open Play,98,Off T,3749108,2003/2004,Premier League
2b18122c-c381-46f1-b7c5-fea7415c5826,Mark Kinsella,Aston Villa,0.01614285,119.1,43.2,0.9,False,False,False,False,91,Half Volley,40,Right Foot,87,Open Play,100,Saved,3749108,2003/2004,Premier League
8755212e-c92e-435b-a0fe-79f81d09d56c,Sylvain Wiltord,Arsenal,0.04888481,118.8,40.1,2.3,False,False,False,False,93,Normal,37,Head,87,Open Play,100,Saved,3749108,2003/2004,Premier League
c77221b6-0c91-4b82-9923-e5a437d470e8,Juan Pablo Ángel Arango,Aston Villa,0.07310815,120.0,46.4,0.2,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,3749108,2003/2004,Premier League
e151aef6-13b8-4cfe-962c-e66efdcc6148,Thierry Henry,Arsenal,0.039122775,115.2,47.1,,False,False,False,False,93,Normal,37,Head,87,Open Play,101,Wayward,3749108,2003/2004,Premier League
647c5508-7ecc-4890-bd1d-54895b7dd6d5,Robert Pirès,Arsenal,0.04514775,95.7,41.2,,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,96,Blocked,3749108,2003/2004,Premier League
1d1fb01e-7280-4075-bb3c-1382b3c4b146,Sylvain Wiltord,Arsenal,0.085829005,119.1,35.0,0.3,False,False,False,True,93,Normal,38,Left Foot,87,Open Play,115,Saved Off Target,3749108,2003/2004,Premier League
0e3ad48d-4f05-4d44-abc9-ddecaa566b23,Kolo Habib Touré,Arsenal,0.017846573,103.7,41.8,,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,96,Blocked,3749108,2003/2004,Premier League
1f0307f6-788c-4656-b267-effa304c47f3,Sylvain Wiltord,Arsenal,0.07981582,120.0,53.0,0.2,False,True,False,False,91,Half Volley,38,Left Foot,87,Open Play,98,Off T,3749108,2003/2004,Premier League
281671c2-b09d-4096-869a-e028db37aef2,Juan Pablo Ángel Arango,Aston Villa,0.04960932,108.2,54.2,,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,96,Blocked,3749108,2003/2004,Premier League
c32b19b8-fb21-40a6-b4e2-3172ab5ea0f5,Olof Mellberg,Aston Villa,0.02042386,114.0,20.2,,False,True,False,False,95,Volley,40,Right Foot,87,Open Play,101,Wayward,3749108,2003/2004,Premier League
9c1059e5-f109-4c9b-bf56-2a35790cb1dd,Sulzeer Jeremiah ''Sol' Campbell,Arsenal,0.082862005,120.0,42.7,0.9,False,False,False,False,93,Normal,37,Head,87,Open Play,97,Goal,3749108,2003/2004,Premier League
bc24064a-5d2b-421c-b7f4-135aa182d2f4,Juan Pablo Ángel Arango,Aston Villa,0.039114404,120.0,45.4,2.7,False,False,False,False,93,Normal,40,Right Foot,62,Free Kick,98,Off T,3749108,2003/2004,Premier League
7d1688f7-06be-49bc-85bf-a8b5eb6e8cb2,Sylvain Wiltord,Arsenal,0.03533908,120.0,43.5,6.6,False,True,False,False,95,Volley,38,Left Foot,87,Open Play,98,Off T,3749108,2003/2004,Premier League
8cdee278-4811-4549-a47f-f42f8826edec,Thierry Henry,Arsenal,0.0283484,119.3,35.0,0.2,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,115,Saved Off Target,3749108,2003/2004,Premier League
63e0f3cb-52c2-4d45-b8d1-13404d2bb122,Dennis Bergkamp,Arsenal,0.033939596,120.0,49.5,6.4,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,3749108,2003/2004,Premier League
13ff3c69-8671-4ae1-9908-9e73154f9c94,Juan Pablo Ángel Arango,Aston Villa,0.050468355,118.9,39.6,1.5,False,False,False,False,93,Normal,40,Right Foot,62,Free Kick,100,Saved,3749108,2003/2004,Premier League
c2d11fb8-2e2a-402a-8674-68cf772618ad,Robert Pirès,Arsenal,0.23543814,120.0,45.7,1.6,False,False,False,False,93,Normal,37,Head,87,Open Play,98,Off T,3749108,2003/2004,Premier League
11ed3df5-8661-4a20-b257-1cbc9d825369,Ulises Hernán de la Cruz Bernardo,Aston Villa,0.022629062,120.0,35.3,5.4,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,98,Off T,3749108,2003/2004,Premier League
5fc641cd-3281-4e8c-8d15-152616651324,Ray Parlour,Arsenal,0.11239605,108.0,28.1,,False,False,False,False,93,Normal,37,Head,87,Open Play,101,Wayward,3749108,2003/2004,Premier League
97146a89-948a-4e93-a8ba-c10d06021d08,Robert Pirès,Arsenal,0.05051743,118.4,38.9,0.4,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749108,2003/2004,Premier League
63317b31-a084-4270-b79b-293d1b4bf21e,Dennis Bergkamp,Arsenal,0.068588026,120.0,38.5,5.3,False,True,False,False,92,Lob,38,Left Foot,87,Open Play,98,Off T,3749108,2003/2004,Premier League
69a24cf3-17e8-4f6a-b9c6-8fdff2cdf5c7,Thierry Henry,Arsenal,0.33139724,120.0,42.4,1.0,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,97,Goal,3749108,2003/2004,Premier League
cac798d9-df58-43d6-ab76-6ae169d6f75b,Nwankwo Christian Kanu,Arsenal,0.02055421,118.2,43.0,2.2,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749117,2003/2004,Premier League
f09a038d-5a8e-4954-b6a6-5750295612ab,Fredrik Ljungberg,Arsenal,0.09430023,110.8,37.2,,False,True,False,False,91,Half Volley,40,Right Foot,87,Open Play,101,Wayward,3749117,2003/2004,Premier League
ec9fb050-1359-44ab-b224-55c9f7d8ec36,Nwankwo Christian Kanu,Arsenal,0.49625093,120.0,38.6,0.2,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,97,Goal,3749117,2003/2004,Premier League
746ea9e1-5510-49bd-b9e7-0636b1107adb,Fredrik Ljungberg,Arsenal,0.18056297,120.0,34.4,2.4,False,False,False,False,93,Normal,37,Head,87,Open Play,98,Off T,3749117,2003/2004,Premier League
44488a90-a9cb-4918-af47-20d1ef944caf,Wayne Mark Rooney,Everton,0.3269753,120.0,29.1,0.2,False,False,False,False,93,Normal,37,Head,87,Open Play,98,Off T,3749117,2003/2004,Premier League
b166464e-eb3a-40f5-b909-7831a248ee50,Wayne Mark Rooney,Everton,0.023351334,102.8,49.0,,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,96,Blocked,3749117,2003/2004,Premier League
6f09e8a8-a20b-47bc-b4df-60d1eaf6eb33,Thierry Henry,Arsenal,0.007028615,102.0,48.4,,False,False,False,False,93,Normal,40,Right Foot,62,Free Kick,96,Blocked,3749117,2003/2004,Premier League
470c6abe-cf2f-4ae4-8c60-844eb09bb7a6,Lee Carsley,Everton,0.005377904,93.6,23.7,,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,96,Blocked,3749117,2003/2004,Premier League
216a588f-ff72-4ea7-a862-36cc5c22e82e,Thierry Henry,Arsenal,0.004646283,120.0,26.2,0.8,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,3749117,2003/2004,Premier League
ad19e396-f9d9-4bd4-8b9a-9a20544daff6,Wayne Mark Rooney,Everton,0.007829786,98.6,23.7,,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,96,Blocked,3749117,2003/2004,Premier League
50f7782b-3d93-4029-bc65-eb2427a7ad96,Thierry Henry,Arsenal,0.010609219,118.1,39.5,0.3,False,False,False,False,93,Normal,40,Right Foot,62,Free Kick,100,Saved,3749117,2003/2004,Premier League
70f760b2-97b8-4f66-9a2a-5e2111168663,Wayne Mark Rooney,Everton,0.03095466,99.5,30.7,,False,False,False,False,93,Normal,40,Right Foot,62,Free Kick,96,Blocked,3749117,2003/2004,Premier League
47a53f71-3169-4166-b746-da85de111605,Wayne Mark Rooney,Everton,0.07772913,118.3,42.1,1.3,False,False,False,False,93,Normal,40,Right Foot,62,Free Kick,100,Saved,3749117,2003/2004,Premier League
a759d6d4-6ea4-442e-b6be-e574535fac4e,Alan Stubbs,Everton,0.051114712,107.9,34.3,,False,True,False,False,91,Half Volley,38,Left Foot,87,Open Play,96,Blocked,3749117,2003/2004,Premier League
df803041-f651-4674-a25d-b8fcd40ce8e0,Robert Pirès,Arsenal,0.037607998,120.0,48.9,2.5,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,3749117,2003/2004,Premier League
c3cff21f-ffa4-4e65-bbf0-53f26ee7975e,Francis Jeffers,Everton,0.065777436,116.8,43.7,2.0,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749117,2003/2004,Premier League
02a11abf-4fb1-4ff3-8592-a890ff2c1ac7,Tomasz Radziński,Everton,0.267605,120.0,38.0,0.2,False,True,False,False,91,Half Volley,38,Left Foot,87,Open Play,97,Goal,3749117,2003/2004,Premier League
028980d2-2e12-4823-b27c-f62389ca0f56,Thierry Henry,Arsenal,0.045126047,120.0,28.3,0.3,False,False,False,False,93,Normal,37,Head,87,Open Play,98,Off T,3749117,2003/2004,Premier League
73c17f19-f1e2-4a59-bc31-7d42f142737b,Tobias Linderoth,Everton,0.042386897,120.0,47.8,3.9,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,3749117,2003/2004,Premier League
6fae284a-263b-4d69-8eb8-8ebb607a07e8,Francis Jeffers,Everton,0.055046313,117.0,38.2,0.7,False,True,False,False,95,Volley,40,Right Foot,87,Open Play,100,Saved,3749117,2003/2004,Premier League
67bb9ef9-eb9c-4c04-b046-5ba1b40d4993,Fredrik Ljungberg,Arsenal,0.13327417,111.7,50.4,,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,96,Blocked,3749117,2003/2004,Premier League
74f339bb-6a13-44e3-b675-2a468abaf3bc,Eduardo César Daude Gaspar,Arsenal,0.026264027,120.0,50.6,0.5,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,98,Off T,3749117,2003/2004,Premier League
94816fa8-4605-47a8-a6db-6da727530529,Alan Stubbs,Everton,0.007637026,94.4,40.0,,False,False,False,False,93,Normal,40,Right Foot,62,Free Kick,96,Blocked,3749117,2003/2004,Premier League
05686ed2-f2ee-487b-bf86-4f97b8f9143f,Thomas Hitzlsperger,Aston Villa,0.0062490245,120.0,48.7,5.6,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,3749133,2003/2004,Premier League
846f60cd-e4eb-46d9-8586-5fb5790bf5bc,Robert Pirès,Arsenal,0.007450728,118.8,41.0,2.3,False,True,False,False,95,Volley,40,Right Foot,87,Open Play,100,Saved,3749133,2003/2004,Premier League
c56e1570-1e4d-4d45-97dc-db2af95f71a9,Robert Pirès,Arsenal,0.021581007,117.6,38.2,0.5,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749133,2003/2004,Premier League
bb0b96be-b6e0-4604-b9a8-6f4c9c43b22e,Thierry Henry,Arsenal,0.10075821,115.9,43.5,,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,96,Blocked,3749133,2003/2004,Premier League
c4dff855-d4c3-4c9e-a094-4da441af3f2a,Juan Pablo Ángel Arango,Aston Villa,0.1854857,120.0,38.7,4.6,False,True,False,False,92,Lob,40,Right Foot,87,Open Play,98,Off T,3749133,2003/2004,Premier League
c2ca79cb-3af0-49f4-bcbe-c27444651326,Marcus Allbäck,Aston Villa,0.11016641,120.0,44.7,0.0,False,False,False,False,91,Half Volley,40,Right Foot,87,Open Play,98,Off T,3749133,2003/2004,Premier League
a80546e9-5730-401c-a63c-8e36f6b1c979,Thierry Henry,Arsenal,0.09055686,120.0,42.8,0.8,False,False,False,False,93,Normal,40,Right Foot,62,Free Kick,97,Goal,3749133,2003/2004,Premier League
52c7499b-6f86-4acc-a8fa-d1d458becece,Thierry Henry,Arsenal,0.021907859,118.0,37.8,0.9,False,False,False,False,91,Half Volley,38,Left Foot,87,Open Play,100,Saved,3749133,2003/2004,Premier League
4d40279a-3236-4fcb-bebe-e6739e4ffe0c,Patrick Vieira,Arsenal,0.013315327,88.6,40.6,,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,96,Blocked,3749133,2003/2004,Premier League
042c9a95-8854-439a-b938-00051b8b185c,Juan Pablo Ángel Arango,Aston Villa,0.006846296,119.8,36.2,0.0,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749133,2003/2004,Premier League
8004a83a-ef2e-4651-b302-ddedc70b1dc5,Thierry Henry,Arsenal,0.065420836,116.7,39.7,0.0,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749133,2003/2004,Premier League
89cd65aa-d809-4d38-84f9-dd61a80c37d4,Juan Pablo Ángel Arango,Aston Villa,0.009219928,120.0,37.7,3.7,False,False,False,False,93,Normal,40,Right Foot,62,Free Kick,98,Off T,3749133,2003/2004,Premier League
b5ede6e0-d806-4277-9e81-3b5128767561,Thierry Henry,Arsenal,0.7835,120.0,43.1,1.5,False,False,False,False,93,Normal,40,Right Foot,88,Penalty,97,Goal,3749133,2003/2004,Premier League
9dbe04c2-9373-440b-8952-903c8ccdb723,Fredrik Ljungberg,Arsenal,0.2470508,120.0,30.7,0.0,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,3749133,2003/2004,Premier League
57e171d5-4793-4214-84b2-8d21850d4a27,Thomas Hitzlsperger,Aston Villa,0.006962549,108.6,47.4,,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,96,Blocked,3749133,2003/2004,Premier League
7ba1767e-59d8-4724-a7d3-c4ac7e900973,Marcus Allbäck,Aston Villa,0.08676424,120.0,37.6,6.7,False,True,False,False,93,Normal,38,Left Foot,87,Open Play,98,Off T,3749133,2003/2004,Premier League
87e2a39a-a699-4d71-aff1-af6d6143d10b,Gareth Barry,Aston Villa,0.028139044,120.0,36.8,3.9,False,False,False,False,93,Normal,37,Head,87,Open Play,98,Off T,3749133,2003/2004,Premier League
90adbe5d-c0f1-4565-ba11-3cf99723e4b4,Ashley Cole,Arsenal,0.0053017065,120.0,39.7,6.4,False,False,False,False,93,Normal,38,Left Foot,62,Free Kick,98,Off T,3749133,2003/2004,Premier League
9376ad5f-4f07-4a03-beed-0c1dc511b56d,Robert Pirès,Arsenal,0.076467305,120.0,53.1,0.8,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,3749133,2003/2004,Premier League
fe866c73-133a-4bbe-be60-9492a81ef682,Thomas Hitzlsperger,Aston Villa,0.021347918,120.0,28.7,4.3,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,98,Off T,3749133,2003/2004,Premier League
59a946d6-fcbe-4bba-b511-8e76e5d92877,Ray Parlour,Arsenal,0.012109344,120.0,44.6,3.5,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,3749133,2003/2004,Premier League
ddf4179b-e7d4-4b0b-9521-dc444a17bc7d,Peter Whittingham,Aston Villa,0.015072798,94.8,32.7,,False,False,False,False,91,Half Volley,38,Left Foot,87,Open Play,96,Blocked,3749133,2003/2004,Premier League
ceb9ddcb-6eff-4f30-91f5-db7dd006e4ab,Olof Mellberg,Aston Villa,0.024192527,120.0,52.7,0.7,False,False,False,False,93,Normal,37,Head,87,Open Play,98,Off T,3749133,2003/2004,Premier League
9c8a398d-e8e3-4a14-9bd1-2905bc5732d5,Kolo Habib Touré,Arsenal,0.040572356,114.6,39.7,0.9,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749133,2003/2004,Premier League
97e7a4d3-4d19-47ff-a5f6-cc6c1f2e3e51,Juan Pablo Ángel Arango,Aston Villa,0.105973996,119.2,37.1,1.4,False,False,False,False,93,Normal,37,Head,87,Open Play,100,Saved,3749133,2003/2004,Premier League
f6049aa1-6cd3-42ea-894f-8f904dceebee,Juan Pablo Ángel Arango,Aston Villa,0.04391653,102.7,48.4,,False,False,False,False,93,Normal,40,Right Foot,62,Free Kick,96,Blocked,3749133,2003/2004,Premier League
94d2cc0b-3d5d-4971-82fb-1d2c1e95cd9d,Thierry Henry,Arsenal,0.03429262,117.4,40.8,1.9,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,100,Saved,3749133,2003/2004,Premier League
d837b84a-75a2-41d2-9e83-a9f35c01e912,Jérémie Aliadière,Arsenal,0.12292776,117.7,43.7,0.2,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749153,2003/2004,Premier League
5d5d698c-0ab7-43f7-822b-b591e352188b,Thierry Henry,Arsenal,0.08108934,116.8,37.4,0.2,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749153,2003/2004,Premier League
7c465bef-4a7f-4509-b010-899b162061bc,Patrick Vieira,Arsenal,0.10866436,120.0,45.2,7.1,False,False,False,False,93,Normal,37,Head,87,Open Play,98,Off T,3749153,2003/2004,Premier League
39a8cfd5-487c-4e7d-89a8-0caf273a7109,Thierry Henry,Arsenal,0.009914793,117.2,41.7,2.0,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749153,2003/2004,Premier League
b4c5e49e-e84b-468d-a219-770fd48d97d6,Robert Pirès,Arsenal,0.009436762,120.0,34.8,0.2,False,True,False,False,95,Volley,40,Right Foot,87,Open Play,98,Off T,3749153,2003/2004,Premier League
b1081230-b821-47b2-a15a-f8d1ab0800e9,Dorival Guidoni Júnior,Middlesbrough,0.006361638,119.2,38.1,2.3,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749153,2003/2004,Premier League
4ff6084f-f41a-4a1a-83da-144f1b5ae808,Patrick Vieira,Arsenal,0.027673582,120.0,35.2,0.1,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,3749153,2003/2004,Premier League
630f8a69-6315-42dd-ac47-35f302c94a45,Fredrik Ljungberg,Arsenal,0.15128587,117.4,42.9,0.2,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749153,2003/2004,Premier League
a933912a-e460-45cf-86c5-1079077670cb,Robert Pirès,Arsenal,0.05186946,120.0,42.7,5.3,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,3749153,2003/2004,Premier League
09d6de43-9e9a-4226-9f83-3b216a3b4158,Boudewijn Zenden,Middlesbrough,0.021399008,92.6,36.2,,False,True,False,False,93,Normal,38,Left Foot,87,Open Play,96,Blocked,3749153,2003/2004,Premier League
5c4c7bbe-ac00-41ed-b3a1-a95ecf1f411a,Gilberto Aparecido da Silva,Arsenal,0.045835193,107.0,44.2,,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,96,Blocked,3749153,2003/2004,Premier League
9678feaa-8586-4043-8f98-073dda34fddb,Thierry Henry,Arsenal,0.7835,120.0,42.6,0.1,False,False,False,False,93,Normal,40,Right Foot,88,Penalty,97,Goal,3749153,2003/2004,Premier League
7ab9f460-fe5b-4c5f-8f39-03e26c06a770,Thierry Henry,Arsenal,0.027937397,99.0,33.6,,False,False,False,False,91,Half Volley,38,Left Foot,87,Open Play,96,Blocked,3749153,2003/2004,Premier League
37568605-ac30-4e21-af5a-7473ce48b54e,Laureano Bisan-Etame Mayer,Arsenal,0.025517717,120.0,30.9,7.0,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,98,Off T,3749153,2003/2004,Premier League
b050fbcd-df4c-44f2-8372-212c96f90832,Thierry Henry,Arsenal,0.017231202,120.0,36.2,1.0,False,False,False,False,93,Normal,40,Right Foot,62,Free Kick,99,Post,3749153,2003/2004,Premier League
3a05b919-0986-43b1-a40c-9dc7240769cd,Thierry Henry,Arsenal,0.06038284,116.8,41.5,,False,False,False,False,93,Normal,40,Right Foot,62,Free Kick,96,Blocked,3749153,2003/2004,Premier League
0bf0606b-f65d-44c3-8747-4d8ccbddb74c,Boudewijn Zenden,Middlesbrough,0.0343588,120.0,31.1,6.4,False,True,False,False,91,Half Volley,40,Right Foot,87,Open Play,98,Off T,3749153,2003/2004,Premier League
445398c3-590c-4c6a-ba0b-2e9056ed7463,Fredrik Ljungberg,Arsenal,0.02450641,107.2,47.3,,False,True,False,False,91,Half Volley,40,Right Foot,87,Open Play,96,Blocked,3749153,2003/2004,Premier League
4c2b7c21-9237-48f3-b9a0-e940cde8dd8e,Robert Pirès,Arsenal,0.23932688,120.0,42.8,0.1,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,97,Goal,3749153,2003/2004,Premier League
5a9e9eae-30b0-4990-b4cc-ea4f843b93d1,Fredrik Ljungberg,Arsenal,0.13069779,120.0,38.9,0.0,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,97,Goal,3749153,2003/2004,Premier League
72d92995-12b4-41f8-9c0d-005c76cff63b,Boudewijn Zenden,Middlesbrough,0.0056719915,120.0,36.4,7.5,False,True,False,False,91,Half Volley,38,Left Foot,87,Open Play,98,Off T,3749153,2003/2004,Premier League
1b6bf336-6d2d-4f20-98d1-1e3a467e2624,Thierry Henry,Arsenal,0.043811794,117.0,43.5,1.9,False,False,False,False,93,Normal,37,Head,87,Open Play,100,Saved,3749153,2003/2004,Premier League
1c5c4c2a-6a4b-4823-a0f1-f90cd6a0e0ae,Eduardo César Daude Gaspar,Arsenal,0.0062487046,120.0,40.9,7.3,False,False,False,False,93,Normal,38,Left Foot,62,Free Kick,98,Off T,3749153,2003/2004,Premier League
4f3484b5-6e9a-4fc6-baf5-38e7fc001d3f,Massimo Maccarone,Middlesbrough,0.7835,120.0,37.3,1.8,False,False,False,False,93,Normal,40,Right Foot,88,Penalty,97,Goal,3749153,2003/2004,Premier League
6a60fa89-4aa6-4c10-8495-2a2839417d29,Franck Queudrue,Middlesbrough,0.097651415,118.4,38.6,0.7,False,False,False,False,93,Normal,37,Head,87,Open Play,100,Saved,3749153,2003/2004,Premier League
df3855f1-c216-4927-b380-7ed78c2c9f5b,Eduardo César Daude Gaspar,Arsenal,0.06615853,106.1,30.9,,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,96,Blocked,3749153,2003/2004,Premier League
c20f6636-2944-44a3-8d13-f44f89395ef6,Thierry Henry,Arsenal,0.006592957,119.4,35.5,0.1,False,False,False,False,93,Normal,40,Right Foot,62,Free Kick,100,Saved,3749153,2003/2004,Premier League
caebacc1-0635-4ffd-8445-cb1ec605be1c,Thierry Henry,Arsenal,0.023380775,120.0,42.2,7.3,False,False,False,False,93,Normal,40,Right Foot,62,Free Kick,98,Off T,3749153,2003/2004,Premier League
2d0bf9e7-8cc2-4871-b4bf-a0b73ba38c5d,Zat Knight,Fulham,0.0208923,99.5,39.7,,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,96,Blocked,3749192,2003/2004,Premier League
ae857f1a-4448-46d5-acd9-2a10e36adf85,Kolo Habib Touré,Arsenal,0.25679997,120.0,38.0,5.5,False,True,False,False,95,Volley,40,Right Foot,87,Open Play,98,Off T,3749192,2003/2004,Premier League
1134e2fc-d95b-42ca-9f23-dfbf8e5ccdeb,Fredrik Ljungberg,Arsenal,0.038607266,118.1,40.6,0.2,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749192,2003/2004,Premier League
d611da1e-49e8-4c3e-8b34-8d1f314b57a1,Fredrik Ljungberg,Arsenal,0.19738398,113.0,35.7,1.6,False,True,False,False,91,Half Volley,38,Left Foot,87,Open Play,100,Saved,3749192,2003/2004,Premier League
b6a573f1-cc44-4fe4-9f50-f8496fca40c4,Fredrik Ljungberg,Arsenal,0.06724364,120.0,37.2,5.3,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,98,Off T,3749192,2003/2004,Premier League
ab591bbe-0e4c-4405-afb3-e7ed876a8077,Thierry Henry,Arsenal,0.01448521,120.0,33.4,0.2,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,3749192,2003/2004,Premier League
77fd6eac-13cc-4af0-95d7-3319cd594d5d,Eduardo César Daude Gaspar,Arsenal,0.02834599,120.0,28.3,5.6,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,98,Off T,3749192,2003/2004,Premier League
6a4f4ebe-9a3d-4ead-9b3c-4c09d8ab938d,Robert Pirès,Arsenal,0.060792863,120.0,32.0,0.2,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,3749192,2003/2004,Premier League
25c44985-3242-4e94-a609-fac722a82e47,Thierry Henry,Arsenal,0.14573891,117.8,37.5,1.6,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749192,2003/2004,Premier League
cc1f3a85-82e7-48f4-864a-59ee6fcbf41d,Dennis Bergkamp,Arsenal,0.04676402,117.3,40.7,0.4,False,False,False,False,91,Half Volley,40,Right Foot,87,Open Play,100,Saved,3749192,2003/2004,Premier League
7c2a77ee-03c2-4a64-a0df-594a9221ebdd,Thierry Henry,Arsenal,0.0251089,118.2,40.6,0.5,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749192,2003/2004,Premier League
4c3814fc-6f75-48de-acd1-b9cff8c0dea4,Thierry Henry,Arsenal,0.14938143,119.1,41.4,0.5,False,False,False,False,91,Half Volley,40,Right Foot,87,Open Play,100,Saved,3749192,2003/2004,Premier League
0ec2079c-e9aa-41c5-8065-8d315603aeed,Sean Davis,Fulham,0.020448154,120.0,49.9,4.6,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,3749192,2003/2004,Premier League
34869c7a-80fc-42ad-9c14-01bbd653e125,Gilberto Aparecido da Silva,Arsenal,0.019608773,120.0,38.7,4.5,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,3749192,2003/2004,Premier League
843492c7-5460-4c94-8bd2-fabdd9aff2f6,Fredrik Ljungberg,Arsenal,0.029240917,117.9,40.7,1.3,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749192,2003/2004,Premier League
632c4d0e-2ba8-47ed-836a-0322150259fc,Thierry Henry,Arsenal,0.13492243,120.0,34.0,0.0,False,False,False,False,93,Normal,37,Head,87,Open Play,98,Off T,3749192,2003/2004,Premier League
34aabef8-59fa-47d0-baa0-83dcfa176298,Dennis Bergkamp,Arsenal,0.14385055,118.2,39.7,0.8,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749192,2003/2004,Premier League
f649bbf9-378a-42c4-81b7-56b28e46ba81,Steed Malbranque,Fulham,0.034116387,120.0,31.4,0.0,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,3749192,2003/2004,Premier League
891293ef-8d1b-4f99-9364-af46c9bfb203,Louis Saha,Fulham,0.13001943,118.3,46.0,0.0,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,115,Saved Off Target,3749192,2003/2004,Premier League
dd051e6a-5cf8-46f9-a0ae-5a82ffd370f9,Dennis Bergkamp,Arsenal,0.17036718,117.4,43.0,0.0,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,3749192,2003/2004,Premier League
9ff56c40-e002-44ae-8b75-d793165b8a53,Fredrik Ljungberg,Arsenal,0.122173704,118.1,39.5,0.0,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,100,Saved,3749192,2003/2004,Premier League
