Event ID,Player Name,Team Name,Type ID,Type Name,Outcome ID,Outcome Name,Match ID,Season Name,Competition Name
f436e973-0320-497a-a688-554fa9dc925d,Pascal Cygan,Arsenal,11,Tackle,13,Lost In Play,3749117,2003/2004,Premier League
4c21d84f-c0f7-4ed9-ba92-1954c22f0799,Duncan Ferguson,Everton,10,Aerial Lost,,,3749117,2003/2004,Premier League
b40645d4-565b-4042-ba8b-bdb4448a3f82,Ray Parlour,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
c7c78449-84ba-4da4-ad7b-e06968fb62df,Ray Parlour,Arsenal,11,Tackle,14,Lost Out,3749117,2003/2004,Premier League
100c276b-fe10-4808-9e91-65a09369e529,Tony Hibbert,Everton,10,Aerial Lost,,,3749117,2003/2004,Premier League
ec17d75c-4672-47b9-a82c-a9d470c7071b,Wayne Mark Rooney,Everton,10,Aerial Lost,,,3749117,2003/2004,Premier League
41741c54-a9a9-48d0-85a3-0ff38f1ef60f,Duncan Ferguson,Everton,10,Aerial Lost,,,3749117,2003/2004,Premier League
98a2336b-3a82-436b-83f6-09afe4e38e82,Alan Stubbs,Everton,10,Aerial Lost,,,3749117,2003/2004,Premier League
359ea262-e840-40be-827b-e453f1b8736a,Nwankwo Christian Kanu,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
5997f751-3a10-4fce-a50f-6157ef4d1bf0,Gary Naysmith,Everton,11,Tackle,13,Lost In Play,3749117,2003/2004,Premier League
72bf20af-64bd-4079-a402-310c24ea7c8b,Laureano Bisan-Etame Mayer,Arsenal,11,Tackle,14,Lost Out,3749117,2003/2004,Premier League
07425244-8111-4858-88f0-7c8625569fa4,Duncan Ferguson,Everton,10,Aerial Lost,,,3749117,2003/2004,Premier League
c3525fa7-1da2-4fc4-82bc-c402e87e2812,Tomasz Radziński,Everton,11,Tackle,14,Lost Out,3749117,2003/2004,Premier League
e6bc761b-6ea6-4a09-a0d1-b84afae863ba,Ashley Cole,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
9409cf45-10eb-495c-b846-29d208b43307,Thierry Henry,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
9eefcc21-b65e-46c4-a728-ebba6a722d44,Fredrik Ljungberg,Arsenal,11,Tackle,14,Lost Out,3749117,2003/2004,Premier League
3969238b-8699-4dcb-b305-03b91f6c84f3,Fredrik Ljungberg,Arsenal,11,Tackle,4,Won,3749117,2003/2004,Premier League
563aaba1-4e13-4db1-adc8-43a70c71b62f,Kevin Kilbane,Everton,11,Tackle,14,Lost Out,3749117,2003/2004,Premier League
edd25301-5ce3-4636-809a-931afc0720b9,Tony Hibbert,Everton,11,Tackle,14,Lost Out,3749117,2003/2004,Premier League
969a3f5f-fedb-4dc8-87ce-1d1a119532ec,Tomasz Radziński,Everton,10,Aerial Lost,,,3749117,2003/2004,Premier League
be2d6370-5feb-45e3-9628-9ed8875c9031,Tomasz Radziński,Everton,11,Tackle,13,Lost In Play,3749117,2003/2004,Premier League
ffd1fad4-4685-46ec-8f15-94ba5b592519,Pascal Cygan,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
248d2bbb-fd3e-4afd-8453-9338a6308c5f,Tomasz Radziński,Everton,10,Aerial Lost,,,3749117,2003/2004,Premier League
e252da68-bc43-46e0-9d95-d64e01f6e996,David Unsworth,Everton,11,Tackle,13,Lost In Play,3749117,2003/2004,Premier League
c3da0521-93f0-46fc-bb39-5870a139c4c7,David Unsworth,Everton,11,Tackle,17,Success Out,3749117,2003/2004,Premier League
b69be71a-6258-4cd4-8dcd-7524dae8c9d7,Wayne Mark Rooney,Everton,10,Aerial Lost,,,3749117,2003/2004,Premier League
eb17abe8-c690-4959-a1ff-8cc410c335e6,Fredrik Ljungberg,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
0d0c369c-fca4-4a0d-a3d3-9e3a4da1bc6c,Kevin Kilbane,Everton,11,Tackle,4,Won,3749117,2003/2004,Premier League
640a28f8-4681-45cd-a20d-5381662622d2,Tony Hibbert,Everton,11,Tackle,16,Success In Play,3749117,2003/2004,Premier League
f7d2635e-fb13-40b2-991c-300fd363a848,Thierry Henry,Arsenal,11,Tackle,4,Won,3749117,2003/2004,Premier League
ff6d7e59-f4aa-4f00-a979-d321df372a89,Patrick Vieira,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
146d71ce-6241-44c3-b084-54e542dc5832,David Unsworth,Everton,10,Aerial Lost,,,3749117,2003/2004,Premier League
33b3f28a-9b5c-4157-8444-ace75b520e5e,David Unsworth,Everton,11,Tackle,16,Success In Play,3749117,2003/2004,Premier League
5980a120-9789-4b6b-88b4-56497ec60d6d,Pascal Cygan,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
27281381-5751-43c8-80da-1bfe668d5bcb,Alan Stubbs,Everton,10,Aerial Lost,,,3749117,2003/2004,Premier League
888bcbac-a130-498d-a8a6-945c6569eb06,Sulzeer Jeremiah ''Sol' Campbell,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
a969191b-e2dd-4fef-80b4-834a68f06ea5,Wayne Mark Rooney,Everton,11,Tackle,4,Won,3749117,2003/2004,Premier League
b1e9e89a-d9a3-498b-a207-732ac0c4ec6b,Ray Parlour,Arsenal,11,Tackle,14,Lost Out,3749117,2003/2004,Premier League
2e69dc22-e044-44a0-ba28-8f4e05efd039,Pascal Cygan,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
f93e38e0-73bb-48ce-930c-378d9c24b148,Tony Hibbert,Everton,11,Tackle,16,Success In Play,3749117,2003/2004,Premier League
a07bccbd-3763-4714-9cb5-49c7e22b4b7c,Alan Stubbs,Everton,10,Aerial Lost,,,3749117,2003/2004,Premier League
38204e7a-0bfd-45d9-8c14-818936db8091,Duncan Ferguson,Everton,10,Aerial Lost,,,3749117,2003/2004,Premier League
38e37198-ae19-4a42-bf70-697ec3ad47b2,Sulzeer Jeremiah ''Sol' Campbell,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
3845ce74-dcc5-401b-bb2f-7418645674d7,David Unsworth,Everton,11,Tackle,16,Success In Play,3749117,2003/2004,Premier League
8e9cb196-0ce2-404f-8d55-f2489e82ea43,Sulzeer Jeremiah ''Sol' Campbell,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
5226cd1d-a423-484e-8814-115cafc34e81,Laureano Bisan-Etame Mayer,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
7b05ddf7-6583-45a2-ac04-54dea3e3cb94,Duncan Ferguson,Everton,10,Aerial Lost,,,3749117,2003/2004,Premier League
f8ab9113-9413-4c1e-ace8-cda581f3d17e,Patrick Vieira,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
cdaf61fd-0035-4908-af42-4103cd4a8b62,Laureano Bisan-Etame Mayer,Arsenal,11,Tackle,14,Lost Out,3749117,2003/2004,Premier League
ed5f3d2a-92b1-4896-a484-582febac8d0b,Eduardo César Daude Gaspar,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
a8f3829b-2ebc-4bc8-a296-5ce0452a370d,Duncan Ferguson,Everton,10,Aerial Lost,,,3749117,2003/2004,Premier League
c03224ad-64e1-4447-b6a8-20b92b552a88,Sulzeer Jeremiah ''Sol' Campbell,Arsenal,11,Tackle,16,Success In Play,3749117,2003/2004,Premier League
1db20f44-8ecb-4902-a739-a3ee08f461c2,Sulzeer Jeremiah ''Sol' Campbell,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
3a687f8d-ee22-4fe9-84c1-fcf8627941d8,Duncan Ferguson,Everton,10,Aerial Lost,,,3749117,2003/2004,Premier League
830e85a1-8bd1-436c-b62d-29211eb4b516,Patrick Vieira,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
4ab5cc1a-72a8-4183-89f0-0a95c517f1da,Duncan Ferguson,Everton,10,Aerial Lost,,,3749117,2003/2004,Premier League
c6eb91ae-ef03-4641-8ea3-f2e7cf5fec3e,Thierry Henry,Arsenal,10,Aerial Lost,,,3749117,2003/2004,Premier League
9e45ceb7-d58f-485c-833e-20c304e0f76f,Laureano Bisan-Etame Mayer,Arsenal,11,Tackle,14,Lost Out,3749133,2003/2004,Premier League
5152bb61-ee23-4d20-8a5f-c965da48a4ed,Nwankwo Christian Kanu,Arsenal,11,Tackle,17,Success Out,3749133,2003/2004,Premier League
0c147285-9891-40c9-9dd0-c40af8cfb4af,Gareth Barry,Aston Villa,11,Tackle,4,Won,3749133,2003/2004,Premier League
4dd35081-a636-49e2-8b9f-3f52d0a28380,Lee Hendrie,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
0e62796a-fe1c-43b0-9c48-11e8592d5853,Juan Pablo Ángel Arango,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
d5b33a97-a6ca-4d07-bad1-836ff0f0a16b,Thomas Hitzlsperger,Aston Villa,11,Tackle,14,Lost Out,3749133,2003/2004,Premier League
cbe3a041-0198-41ef-9611-1fe086d0e9af,Fredrik Ljungberg,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
29e0cd8c-710b-4d01-afaa-5e54f38a00ef,Mark Anthony Delaney,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
ea1d2ccb-d742-4a48-81de-ab1e155268c5,Peter Whittingham,Aston Villa,11,Tackle,13,Lost In Play,3749133,2003/2004,Premier League
247f83a3-4e71-4b73-b962-14ad2fbc1590,Nwankwo Christian Kanu,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
71d22fd9-1901-466e-91ef-663fe76e8bdf,Patrick Vieira,Arsenal,11,Tackle,14,Lost Out,3749133,2003/2004,Premier League
f580db50-3f28-41f3-a28d-3df22d2a775c,Fredrik Ljungberg,Arsenal,11,Tackle,4,Won,3749133,2003/2004,Premier League
57af0585-f462-4b96-9686-ca75a096f72f,Olof Mellberg,Aston Villa,11,Tackle,16,Success In Play,3749133,2003/2004,Premier League
54e1febe-a6f7-4c2e-868d-0e89b36d0b64,Gareth Barry,Aston Villa,11,Tackle,16,Success In Play,3749133,2003/2004,Premier League
e78bedc8-885d-48bb-84b8-9c99cb9976f1,Sulzeer Jeremiah ''Sol' Campbell,Arsenal,11,Tackle,16,Success In Play,3749133,2003/2004,Premier League
165d1381-6cb4-4c79-91af-7a764a97b6b6,Gilberto Aparecido da Silva,Arsenal,11,Tackle,13,Lost In Play,3749133,2003/2004,Premier League
36d940c5-7b5c-438e-9a15-7a4ad49c6e60,Lee Hendrie,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
4aecb590-5da8-4cb9-b909-3c683b831ea9,Robert Pirès,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
ca5c9849-6d85-4eda-96be-1ca58a8502e8,Juan Pablo Ángel Arango,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
ca64bac8-a5e2-4532-8453-e27727052c57,Gareth Barry,Aston Villa,11,Tackle,13,Lost In Play,3749133,2003/2004,Premier League
647f81a8-a5ba-4586-b8cb-a710fd3891a3,Ronny Johnsen,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
97abc01e-5735-4746-aa5e-7eb9e1e694b1,Gilberto Aparecido da Silva,Arsenal,11,Tackle,16,Success In Play,3749133,2003/2004,Premier League
03331e12-0b53-4b4a-a40c-2b6aa814161b,Marcus Allbäck,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
7e6aea06-0f0a-46bb-8002-2b3c9f5053b9,Mark Anthony Delaney,Aston Villa,11,Tackle,14,Lost Out,3749133,2003/2004,Premier League
4f2c5512-2b34-486b-b2c6-77b9791f4178,Thomas Hitzlsperger,Aston Villa,11,Tackle,16,Success In Play,3749133,2003/2004,Premier League
26be45f6-11dd-4be4-ae11-2f76eac829c2,Nwankwo Christian Kanu,Arsenal,11,Tackle,14,Lost Out,3749133,2003/2004,Premier League
e8d512dc-eb36-4be8-92a0-75632d314bd1,Gilberto Aparecido da Silva,Arsenal,11,Tackle,4,Won,3749133,2003/2004,Premier League
4a9a7248-041b-414d-80b6-5b9968243b9c,Thierry Henry,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
396a66de-176e-4fd2-b779-20d11707dc7a,Juan Pablo Ángel Arango,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
a46c5c55-864c-412f-829f-b1ed1858d4ec,Juan Pablo Ángel Arango,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
95b064d2-4fa7-4c13-b193-8d1095ca6f23,Ronny Johnsen,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
8217e371-2148-4ff1-a912-09a4dacb6f8e,Lee Hendrie,Aston Villa,11,Tackle,17,Success Out,3749133,2003/2004,Premier League
6e160aa9-536e-4c46-b455-7f81e9ab08b4,Lee Hendrie,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
c4e34fae-ec9b-474f-8242-5255d86d1f96,Peter Whittingham,Aston Villa,11,Tackle,16,Success In Play,3749133,2003/2004,Premier League
9113f494-7c93-41bd-b772-80dc28d4b132,Olof Mellberg,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
56fc0216-f7c1-4ba7-86fd-229ca8e092b4,Marcus Allbäck,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
1941e77d-3bc8-46cd-a80a-d76a30da311e,Sulzeer Jeremiah ''Sol' Campbell,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
c93c47af-1684-4a62-bbf2-4ca5e3dcc2fd,Gareth Barry,Aston Villa,11,Tackle,16,Success In Play,3749133,2003/2004,Premier League
2b348751-1226-4b8a-b4fd-7009f87d5bac,Olof Mellberg,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
d415dc48-fbcd-4a91-bcd4-9c1532b7cd37,Ashley Cole,Arsenal,11,Tackle,16,Success In Play,3749133,2003/2004,Premier League
d627839c-7099-427e-81d6-443cc40d0f7f,Olof Mellberg,Aston Villa,11,Tackle,13,Lost In Play,3749133,2003/2004,Premier League
d7c50bb9-64e6-412a-88ef-eb9a642ab338,Marcus Allbäck,Aston Villa,11,Tackle,16,Success In Play,3749133,2003/2004,Premier League
aa27da0f-61ce-401e-bb76-4a16b6aa01fa,Peter Whittingham,Aston Villa,11,Tackle,13,Lost In Play,3749133,2003/2004,Premier League
f1a9430c-8410-44c7-93a6-d8033a91e274,Sulzeer Jeremiah ''Sol' Campbell,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
550a5fc4-4968-4528-93f9-1bc48dfd170b,Patrick Vieira,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
60cf73e0-3f45-4eec-995e-a9815858e70c,Fredrik Ljungberg,Arsenal,11,Tackle,16,Success In Play,3749133,2003/2004,Premier League
4cc32693-0623-4651-a88d-e508933378ae,Juan Pablo Ángel Arango,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
35f0428f-0aa1-4ded-9040-eafe43f111e7,Nwankwo Christian Kanu,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
3221c133-eca0-4a92-a643-91fe1e495a35,Pascal Cygan,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
faabca20-501f-4883-bc88-2b46e1ed4791,Marcus Allbäck,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
3ca68a0c-3c04-4f6d-b0ce-d6d9861b7c79,Gilberto Aparecido da Silva,Arsenal,11,Tackle,4,Won,3749133,2003/2004,Premier League
60b601d9-24e5-4881-b830-99926196ddf2,Patrick Vieira,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
a8bf49cf-c554-457d-a140-ef0a1c3d9d9d,Gilberto Aparecido da Silva,Arsenal,11,Tackle,13,Lost In Play,3749133,2003/2004,Premier League
351a4c2c-36d6-453b-944f-dcf528b0f688,Juan Pablo Ángel Arango,Aston Villa,11,Tackle,4,Won,3749133,2003/2004,Premier League
d2758651-1df8-4880-abf5-5fff516612a9,Fredrik Ljungberg,Arsenal,11,Tackle,14,Lost Out,3749133,2003/2004,Premier League
3ba06bbe-d53b-41e8-9964-c23131f59667,Patrick Vieira,Arsenal,11,Tackle,16,Success In Play,3749133,2003/2004,Premier League
fffa45ea-e8df-48b8-b255-50802f547436,Gilberto Aparecido da Silva,Arsenal,11,Tackle,13,Lost In Play,3749133,2003/2004,Premier League
f3b554b7-9cd6-46ce-9639-aa1f6c129f90,Sulzeer Jeremiah ''Sol' Campbell,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
97c01b52-0504-4690-b56f-c6592e566b22,Nwankwo Christian Kanu,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
5573a496-d5a8-4426-b3e1-9cc098046234,Juan Pablo Ángel Arango,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
837108fb-8584-40fe-b7cc-896cb085e48b,Sulzeer Jeremiah ''Sol' Campbell,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
3104b292-1c2a-4fc8-a437-be07c2ddd4e8,Juan Pablo Ángel Arango,Aston Villa,11,Tackle,16,Success In Play,3749133,2003/2004,Premier League
4576307e-b0f9-4ea0-b893-e132d05356c7,Nwankwo Christian Kanu,Arsenal,11,Tackle,13,Lost In Play,3749133,2003/2004,Premier League
944cd9b9-86bb-41b1-9c84-27166ffb628e,Olof Mellberg,Aston Villa,11,Tackle,16,Success In Play,3749133,2003/2004,Premier League
b3ae9e16-74b5-464e-a192-430be4fa1be5,Marcus Allbäck,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
e12bf873-d1df-495d-ae11-4fdfcba05f6d,Olof Mellberg,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
6a52ecbc-4bbd-42c7-9a01-d4cb5974b53a,Ashley Cole,Arsenal,11,Tackle,13,Lost In Play,3749133,2003/2004,Premier League
53eccbb9-d842-4833-810e-0db58805202b,Marcus Allbäck,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
a6065680-1ac8-45d4-9ccf-a4df769b5ba4,Marcus Allbäck,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
978ca693-e723-4b9f-94d9-4c810b20385e,Juan Pablo Ángel Arango,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
d22597b2-983b-461e-828f-cd4087440433,Juan Pablo Ángel Arango,Aston Villa,11,Tackle,16,Success In Play,3749133,2003/2004,Premier League
03908a13-32f5-4cc3-a901-ccb1e6095f08,Marcus Allbäck,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
089e880b-3d76-48b3-85f2-45050a9ab59a,Sulzeer Jeremiah ''Sol' Campbell,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
57921a63-8279-46a3-9601-fbd2219f0a64,Pascal Cygan,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
d74a262a-e3cd-4e2c-8b55-3e165cba2a2a,Olof Mellberg,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
24127316-ed9e-4c69-b3a8-77ae41072fb8,Ronny Johnsen,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
be2be546-984a-4cb0-ac9e-83db25699430,Juan Pablo Ángel Arango,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
a2edc121-a8fb-4eb0-bbc7-b0c2cb3fd1be,Pascal Cygan,Arsenal,11,Tackle,14,Lost Out,3749133,2003/2004,Premier League
74ee406f-d45c-4f0f-a708-593cf90abeec,Eduardo César Daude Gaspar,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
c0671e14-4569-4584-b876-f0330fdc7d95,Pascal Cygan,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
02b4bd2e-e3cd-4515-87e3-52f4f9b4b56a,Patrick Vieira,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
9701a24c-8a03-4713-968f-10ceab40b339,Juan Pablo Ángel Arango,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
7e40ff7b-21ac-4fc3-8b33-e356a81b3704,Ashley Cole,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
bbfc19cf-0135-4251-b0c2-ba827f2e09ff,Juan Pablo Ángel Arango,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
ec243af7-2d36-408b-8925-9b66433ae302,Kolo Habib Touré,Arsenal,10,Aerial Lost,,,3749133,2003/2004,Premier League
b6e5ddfb-572b-4f7c-809e-9397637547bf,Peter Crouch,Aston Villa,10,Aerial Lost,,,3749133,2003/2004,Premier League
87d4bdf3-a54d-4808-8a49-c5eb3e6f827b,Danny Mills,Middlesbrough,11,Tackle,14,Lost Out,3749153,2003/2004,Premier League
fd619c58-8073-4cb1-94c7-1e16cc1527ed,Ugo Ehiogu,Middlesbrough,10,Aerial Lost,,,3749153,2003/2004,Premier League
c38a2384-c407-40ce-b2e4-d684c374ad49,Gareth Southgate,Middlesbrough,10,Aerial Lost,,,3749153,2003/2004,Premier League
5fee9181-a97e-450b-8156-69d2a00ca7b5,Joseph-Desiré Job,Middlesbrough,10,Aerial Lost,,,3749153,2003/2004,Premier League
ac6834ab-6307-486e-b383-aeecb51a8518,Boudewijn Zenden,Middlesbrough,10,Aerial Lost,,,3749153,2003/2004,Premier League
d57d971a-a1e1-40eb-be51-333364416770,Jérémie Aliadière,Arsenal,11,Tackle,16,Success In Play,3749153,2003/2004,Premier League
a054b951-0f24-4b9a-9260-d2476551840e,Jérémie Aliadière,Arsenal,10,Aerial Lost,,,3749153,2003/2004,Premier League
88f02fc9-989b-4dfe-ab3b-295c8ba1b7d4,Sulzeer Jeremiah ''Sol' Campbell,Arsenal,11,Tackle,16,Success In Play,3749153,2003/2004,Premier League
22e42a59-029f-47f5-be9f-8b1870e2408c,Ugo Ehiogu,Middlesbrough,11,Tackle,16,Success In Play,3749153,2003/2004,Premier League
445d921c-39a1-4a7e-beb3-0b7e56abe6ca,Gilberto Aparecido da Silva,Arsenal,11,Tackle,14,Lost Out,3749153,2003/2004,Premier League
30a203b7-9a90-43cf-b627-5a14a4424de0,Gilberto Aparecido da Silva,Arsenal,11,Tackle,4,Won,3749153,2003/2004,Premier League
294372ab-ea4e-4590-97ec-9925fdf38726,Laureano Bisan-Etame Mayer,Arsenal,11,Tackle,13,Lost In Play,3749153,2003/2004,Premier League
c6a73804-a578-4ae5-833e-13e6ab99d6fa,Laureano Bisan-Etame Mayer,Arsenal,11,Tackle,16,Success In Play,3749153,2003/2004,Premier League
b3370e00-ef2b-44dc-b8df-9adcb7e71495,Boudewijn Zenden,Middlesbrough,11,Tackle,13,Lost In Play,3749153,2003/2004,Premier League
430eb25f-90f8-44ed-8709-cadfdfcd5cdd,Laureano Bisan-Etame Mayer,Arsenal,11,Tackle,14,Lost Out,3749153,2003/2004,Premier League
5ac44ab9-a491-47a7-81db-e0ddd0a18ff8,Szilárd Németh,Middlesbrough,10,Aerial Lost,,,3749153,2003/2004,Premier League
afcfb92f-3480-4637-a253-38b8ab2577f6,Danny Mills,Middlesbrough,11,Tackle,4,Won,3749153,2003/2004,Premier League
643c6d0b-3c15-49d9-bb08-2a20b21c9f05,Joseph-Desiré Job,Middlesbrough,10,Aerial Lost,,,3749153,2003/2004,Premier League
c211099d-60df-4216-8599-b7dfd33cf589,Robert Pirès,Arsenal,10,Aerial Lost,,,3749153,2003/2004,Premier League
7e0b254f-e021-4277-93a6-7ec84887a7c7,Fredrik Ljungberg,Arsenal,10,Aerial Lost,,,3749153,2003/2004,Premier League
a0df0523-89b8-4ea9-b04c-644904ba104b,Joseph-Desiré Job,Middlesbrough,10,Aerial Lost,,,3749153,2003/2004,Premier League
c7f09590-6852-483d-91ff-ad030370b905,Gilberto Aparecido da Silva,Arsenal,11,Tackle,16,Success In Play,3749153,2003/2004,Premier League
f4728353-cc5c-4422-a77e-32fce60e18c4,Danny Mills,Middlesbrough,10,Aerial Lost,,,3749153,2003/2004,Premier League
4546ef27-17c0-4b88-b895-65f8993c1c52,Gilberto Aparecido da Silva,Arsenal,10,Aerial Lost,,,3749153,2003/2004,Premier League
1dbac874-3853-44e1-9598-c36198fa5f8e,Thierry Henry,Arsenal,11,Tackle,16,Success In Play,3749153,2003/2004,Premier League
9950c22a-37ed-4e13-a0cb-320ed654005e,Dorival Guidoni Júnior,Middlesbrough,10,Aerial Lost,,,3749153,2003/2004,Premier League
9cf97e0b-82e1-4651-a43e-06c0f7bd4ffc,Franck Queudrue,Middlesbrough,11,Tackle,4,Won,3749153,2003/2004,Premier League
8f2aa6f5-7ffd-427c-9de1-1a9293569148,Danny Mills,Middlesbrough,11,Tackle,16,Success In Play,3749153,2003/2004,Premier League
501f0781-1b15-409e-9e79-813ba273766d,George Boateng,Middlesbrough,11,Tackle,13,Lost In Play,3749153,2003/2004,Premier League
27987389-bf81-49e7-b218-62bf736a6024,Danny Mills,Middlesbrough,11,Tackle,16,Success In Play,3749153,2003/2004,Premier League
7a7918b0-6aa9-4cbb-be2f-2e10ccd35da6,Franck Queudrue,Middlesbrough,11,Tackle,16,Success In Play,3749153,2003/2004,Premier League
77772a23-a502-40d7-8947-0b9380c001f1,Pascal Cygan,Arsenal,10,Aerial Lost,,,3749153,2003/2004,Premier League
70446fd1-d0c1-4fca-81fd-b3d1dc4823af,Dorival Guidoni Júnior,Middlesbrough,11,Tackle,4,Won,3749153,2003/2004,Premier League
4c666bb0-7afb-480f-9fa2-9c54a5ff5bba,Joseph-Desiré Job,Middlesbrough,10,Aerial Lost,,,3749153,2003/2004,Premier League
9bdeaf9e-51d1-493d-99bf-34873bbf9f06,Stewart Downing,Middlesbrough,11,Tackle,4,Won,3749153,2003/2004,Premier League
a0d7e2c8-2777-4249-a522-95b1e1b72c64,Robert Pirès,Arsenal,11,Tackle,4,Won,3749153,2003/2004,Premier League
4d336d0d-87c9-4714-a6e6-4fbc9e541bf8,Danny Mills,Middlesbrough,11,Tackle,14,Lost Out,3749153,2003/2004,Premier League
5a1acea3-00f3-4934-acb6-a67da6039204,Ashley Cole,Arsenal,10,Aerial Lost,,,3749153,2003/2004,Premier League
2296bcbf-bf8e-4fa5-a7a9-3393ae3ce58f,Fredrik Ljungberg,Arsenal,11,Tackle,16,Success In Play,3749153,2003/2004,Premier League
a94d7d17-65d5-4572-8706-5bff00ea86dc,Dorival Guidoni Júnior,Middlesbrough,11,Tackle,13,Lost In Play,3749153,2003/2004,Premier League
15f8e230-92ae-43da-8c32-31e1ce759c3f,Joseph-Desiré Job,Middlesbrough,10,Aerial Lost,,,3749153,2003/2004,Premier League
d412492a-8d9d-4676-ac34-97d30ff8cab3,George Boateng,Middlesbrough,11,Tackle,4,Won,3749153,2003/2004,Premier League
1413cd69-cb83-42e2-a1a0-7d68b42ed1db,Danny Mills,Middlesbrough,11,Tackle,16,Success In Play,3749153,2003/2004,Premier League
9d9b2486-6e9e-4f4d-9516-777d300718b4,Chris Riggott,Middlesbrough,11,Tackle,14,Lost Out,3749153,2003/2004,Premier League
8bee20b1-0ef4-47b7-9e91-322cbee7af4b,Patrick Vieira,Arsenal,11,Tackle,16,Success In Play,3749153,2003/2004,Premier League
591e9ea6-0af3-4f26-b07c-44faafccf13b,Gilberto Aparecido da Silva,Arsenal,10,Aerial Lost,,,3749153,2003/2004,Premier League
2ebd3447-1575-4103-9009-f63c422506ea,George Boateng,Middlesbrough,10,Aerial Lost,,,3749153,2003/2004,Premier League
1cab87c6-de37-4db3-89ec-ec9996404654,George Boateng,Middlesbrough,11,Tackle,16,Success In Play,3749153,2003/2004,Premier League
