Match ID,Player Name,Position ID,Start From,End To,From Period,To Period,Start Reason,End Reason
303680,Gerard Piqué Bernabéu,4,74:30,,2,,Tactical Shift,Final Whistle
303680,Luis Alberto Suárez Díaz,24,45:00,,2,,Substitution - On (Tactical),Final Whistle
303680,Ivan Rakitić,15,56:34,58:22,2,2,Substitution - On (Tactical),Tactical Shift
303680,Ivan Rakitić,9,58:22,74:30,2,2,Tactical Shift,Tactical Shift
303680,Ivan Rakitić,10,74:30,,2,,Tactical Shift,Final Whistle
303680,Antoine Griezmann,24,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical)
303680,Lionel Andrés Messi Cuccittini,22,00:00,,1,,Starting XI,Final Whistle
303680,Nélson Cabral Semedo,2,00:00,74:30,1,2,Starting XI,Tactical Shift
303680,Nélson Cabral Semedo,7,74:30,,2,,Tactical Shift,Final Whistle
303680,Sergi Roberto Carnicer,13,00:00,58:22,1,2,Starting XI,Tactical Shift
303680,Sergi Roberto Carnicer,16,58:22,74:30,2,2,Tactical Shift,Tactical Shift
303680,Sergi Roberto Carnicer,15,74:30,,2,,Tactical Shift,Final Whistle
303680,Clément Lenglet,5,00:00,56:27,1,2,Starting XI,Substitution - Off (Tactical)
303680,Arturo Erasmo Vidal Pardo,19,00:00,58:22,1,2,Starting XI,Tactical Shift
303680,Arturo Erasmo Vidal Pardo,12,58:22,74:30,2,2,Tactical Shift,Tactical Shift
303680,Arturo Erasmo Vidal Pardo,13,74:30,,2,,Tactical Shift,Final Whistle
303680,Héctor Junior Firpo Adames,11,73:36,74:30,2,2,Substitution - On (Tactical),Tactical Shift
303680,Héctor Junior Firpo Adames,5,74:30,,2,,Tactical Shift,Final Whistle
303680,Marc-André ter Stegen,1,00:00,,1,,Starting XI,Final Whistle
303680,Ricard Puig Martí,15,00:00,56:34,1,2,Starting XI,Substitution - Off (Tactical)
303680,Ronald Federico Araújo da Silva,5,56:27,74:30,2,2,Substitution - On (Tactical),Tactical Shift
303680,Ronald Federico Araújo da Silva,3,74:30,,2,,Tactical Shift,Final Whistle
303682,Sergio Busquets i Burgos,10,00:00,,1,,Starting XI,Final Whistle
303682,Jordi Alba Ramos,6,00:00,,1,,Starting XI,Final Whistle
303682,Gerard Piqué Bernabéu,3,00:00,,1,,Starting XI,Final Whistle
303682,Ivan Rakitić,15,00:00,,1,,Starting XI,Final Whistle
303682,Antoine Griezmann,23,00:00,70:02,1,2,Starting XI,Substitution - Off (Tactical)
303682,Lionel Andrés Messi Cuccittini,17,00:00,70:02,1,2,Starting XI,Tactical Shift
303682,Lionel Andrés Messi Cuccittini,23,70:02,,2,,Tactical Shift,Final Whistle
303682,Nélson Cabral Semedo,2,00:00,,1,,Starting XI,Final Whistle
303682,Sergi Roberto Carnicer,12,70:02,70:02,2,2,Tactical Shift,Substitution - On (Tactical)
303682,Sergi Roberto Carnicer,23,70:02,,2,,Substitution - On (Tactical),Final Whistle
303682,Clément Lenglet,5,00:00,,1,,Starting XI,Final Whistle
303682,Frenkie de Jong,13,00:00,79:50,1,2,Starting XI,Substitution - Off (Tactical)
303682,Arthur Henrique Ramos de Oliveira Melo,13,79:50,,2,,Substitution - On (Tactical),Final Whistle
303682,Marc-André ter Stegen,1,00:00,,1,,Starting XI,Final Whistle
303682,Ricard Puig Martí,16,86:23,,2,,Substitution - On (Tactical),Final Whistle
303682,Anssumane Fati,21,00:00,70:02,1,2,Starting XI,Tactical Shift
303682,Anssumane Fati,16,70:02,86:23,2,2,Tactical Shift,Substitution - Off (Tactical)
303682,Rúben Miguel Nunes Vezo,5,00:00,,1,,Starting XI,Final Whistle
303682,José Luis Morales Nogales,22,00:00,59:14,1,2,Starting XI,Substitution - Off (Tactical)
303682,Rubén Rochina Naixes,12,00:00,,1,,Starting XI,Final Whistle
303682,Sergio Postigo Redondo,3,00:00,,1,,Starting XI,Final Whistle
303682,Roger Martí Salvador,24,00:00,59:31,1,2,Starting XI,Tactical Shift
303682,Roger Martí Salvador,22,59:31,,2,,Tactical Shift,Final Whistle
303682,José Ángel Gómez Campaña,16,00:00,59:31,1,2,Starting XI,Tactical Shift
303682,José Ángel Gómez Campaña,11,59:31,,2,,Tactical Shift,Final Whistle
303682,Enis Bardhi,9,77:17,,2,,Substitution - On (Injury),Final Whistle
303682,Antonio García Aranda,6,00:00,,1,,Starting XI,Final Whistle
303682,Gonzalo Julián Melero Manzanares,9,00:00,58:50,1,2,Starting XI,Substitution - Off (Tactical)
303682,Jorge Miramón Santagertrudis,2,00:00,,1,,Starting XI,Final Whistle
303682,Hernâni Jorge Santos Fortes,9,58:50,59:31,2,2,Substitution - On (Tactical),Tactical Shift
303682,Hernâni Jorge Santos Fortes,16,59:31,,2,,Tactical Shift,Final Whistle
303682,Nikola Vukčević,11,00:00,59:31,1,2,Starting XI,Tactical Shift
303682,Nikola Vukčević,9,59:31,77:17,2,2,Tactical Shift,Substitution - Off (Injury)
303682,Borja Mayoral Moya,22,59:14,59:31,2,2,Substitution - On (Tactical),Tactical Shift
303682,Borja Mayoral Moya,24,59:31,,2,,Tactical Shift,Final Whistle
303682,Aitor Fernández Abarisketa,1,00:00,,1,,Starting XI,Final Whistle
303696,Thomas Lemar,16,84:26,84:38,2,2,Substitution - On (Tactical),Tactical Shift
303696,Thomas Lemar,12,84:38,,2,,Tactical Shift,Final Whistle
303696,Álvaro Borja Morata Martín,24,76:47,,2,,Substitution - On (Tactical),Final Whistle
303696,Diego da Silva Costa,24,00:00,76:47,1,2,Starting XI,Substitution - Off (Tactical)
303696,José María Giménez de Vargas,3,00:00,,1,,Starting XI,Final Whistle
303696,Yannick Ferreira Carrasco,16,00:00,84:26,1,2,Starting XI,Substitution - Off (Tactical)
303696,Santiago Arias Naranjo,2,00:00,,1,,Starting XI,Final Whistle
303696,Ángel Martín Correa,12,00:00,84:36,1,2,Starting XI,Substitution - Off (Tactical)
303696,Jan Oblak,1,00:00,,1,,Starting XI,Final Whistle
303696,Saúl Ñíguez Esclapez,11,00:00,,1,,Starting XI,Final Whistle
303696,Thomas Teye Partey,9,00:00,,1,,Starting XI,Final Whistle
303696,Marcos Llorente Moreno,22,00:00,68:41,1,2,Starting XI,Substitution - Off (Tactical)
303696,Víctor Machín Pérez,12,84:36,84:38,2,2,Substitution - On (Tactical),Tactical Shift
303696,Víctor Machín Pérez,16,84:38,,2,,Tactical Shift,Final Whistle
303696,Felipe Augusto de Almeida Monteiro,5,00:00,,1,,Starting XI,Final Whistle
303696,João Félix Sequeira,22,68:41,,2,,Substitution - On (Tactical),Final Whistle
303696,Renan Augusto Lodi dos Santos,6,00:00,,1,,Starting XI,Final Whistle
303696,Sergio Busquets i Burgos,10,00:00,84:30,1,2,Starting XI,Substitution - Off (Tactical)
303696,Jordi Alba Ramos,6,00:00,,1,,Starting XI,Final Whistle
303696,Gerard Piqué Bernabéu,3,00:00,,1,,Starting XI,Final Whistle
303696,Luis Alberto Suárez Díaz,24,00:00,,1,,Starting XI,Final Whistle
303696,Ivan Rakitić,15,00:00,62:36,1,2,Starting XI,Substitution - Off (Tactical)
303696,Antoine Griezmann,13,89:57,,2,,Substitution - On (Tactical),Final Whistle
303696,Lionel Andrés Messi Cuccittini,22,00:00,,1,,Starting XI,Final Whistle
303696,Nélson Cabral Semedo,2,00:00,,1,,Starting XI,Final Whistle
303696,Sergi Roberto Carnicer,15,62:36,85:03,2,2,Substitution - On (Tactical),Tactical Shift
303696,Sergi Roberto Carnicer,10,85:03,,2,,Tactical Shift,Final Whistle
303696,Clément Lenglet,5,00:00,,1,,Starting XI,Final Whistle
303696,Arturo Erasmo Vidal Pardo,13,00:00,89:57,1,2,Starting XI,Substitution - Off (Tactical)
303696,Marc-André ter Stegen,1,00:00,,1,,Starting XI,Final Whistle
303696,Ricard Puig Martí,19,00:00,85:03,1,2,Starting XI,Tactical Shift
303696,Ricard Puig Martí,15,85:03,,2,,Tactical Shift,Final Whistle
303696,Anssumane Fati,10,84:30,85:03,2,2,Substitution - On (Tactical),Tactical Shift
303696,Anssumane Fati,19,85:03,,2,,Tactical Shift,Final Whistle
303700,Sergio Busquets i Burgos,10,00:00,,1,,Starting XI,Final Whistle
303700,Jordi Alba Ramos,6,00:00,,1,,Starting XI,Final Whistle
303700,Luis Alberto Suárez Díaz,23,00:00,,1,,Starting XI,Final Whistle
303700,Ivan Rakitić,15,78:31,,2,,Substitution - On (Tactical),Final Whistle
303700,Antoine Griezmann,21,00:00,,1,,Starting XI,Final Whistle
303700,Samuel Yves Umtiti,3,00:00,,1,,Starting XI,Final Whistle
303700,Lionel Andrés Messi Cuccittini,17,00:00,,1,,Starting XI,Final Whistle
303700,Nélson Cabral Semedo,2,45:00,,2,,Substitution - On (Injury),Final Whistle
303700,Sergi Roberto Carnicer,2,00:00,45:00,1,2,Starting XI,Substitution - Off (Injury)
303700,Clément Lenglet,5,00:00,,1,,Starting XI,Final Whistle
303700,Frenkie de Jong,13,00:00,70:43,1,2,Starting XI,Tactical Shift
303700,Frenkie de Jong,15,70:43,78:31,2,2,Tactical Shift,Substitution - Off (Tactical)
303700,Arturo Erasmo Vidal Pardo,15,70:42,70:43,2,2,Substitution - On (Tactical),Tactical Shift
303700,Arturo Erasmo Vidal Pardo,13,70:43,,2,,Tactical Shift,Final Whistle
303700,Arthur Henrique Ramos de Oliveira Melo,15,00:00,70:42,1,2,Starting XI,Substitution - Off (Tactical)
303700,Marc-André ter Stegen,1,00:00,,1,,Starting XI,Final Whistle
303700,Takashi Inui,22,70:49,,2,,Substitution - On (Tactical),Final Whistle
303700,Marko Dmitrović,1,00:00,,1,,Starting XI,Final Whistle
303700,Sergio Enrich Ametller,22,00:00,70:49,1,2,Starting XI,Substitution - Off (Tactical)
303700,José Ángel Valdés Díaz,6,00:00,,1,,Starting XI,Final Whistle
303700,Charles Días Barbosa de Oliveira,24,00:00,78:42,1,2,Starting XI,Substitution - Off (Tactical)
303700,Paulo André Rodrigues de Oliveira,3,00:00,,1,,Starting XI,Final Whistle
303700,Anaitz Arbilla Zabala,5,00:00,,1,,Starting XI,Final Whistle
303700,Enrique García Martínez,24,78:42,,2,,Substitution - On (Tactical),Final Whistle
303700,Papa Kouly Diop,15,00:00,,1,,Starting XI,Final Whistle
303700,Pedro León Sánchez Gil,12,00:00,62:37,1,2,Starting XI,Substitution - Off (Tactical)
303700,Eduardo Expósito Jaén,12,62:37,,2,,Substitution - On (Tactical),Final Whistle
303700,Fabián Ariel Orellana Valenzuela,16,00:00,,1,,Starting XI,Final Whistle
303700,Pablo Ezequiel De Blasis,2,00:00,,1,,Starting XI,Final Whistle
303700,Sergio Álvarez Díaz,13,00:00,,1,,Starting XI,Final Whistle
303707,Nabil Fekir,16,00:00,,1,,Starting XI,Final Whistle
303707,William Silva de Carvalho,15,00:00,69:08,1,2,Starting XI,Substitution - Off (Tactical)
303707,Aïssa Mandi,3,00:00,,1,,Starting XI,Final Whistle
303707,Joaquín Sánchez Rodríguez,15,69:08,,2,,Substitution - On (Tactical),Final Whistle
303707,Cristian Tello Herrera,10,85:34,,2,,Substitution - On (Tactical),Final Whistle
303707,Sergio Canales Madrazo,13,00:00,,1,,Starting XI,Final Whistle
303707,Marc Bartra Aregall,5,00:00,,1,,Starting XI,Final Whistle
303707,Lorenzo Jesús Morón García,23,61:09,,2,,Substitution - On (Tactical),Final Whistle
303707,Borja Iglesias Quintas,23,00:00,61:09,1,2,Starting XI,Substitution - Off (Tactical)
303707,Alejandro Moreno Lopera,6,00:00,,1,,Starting XI,Final Whistle
303707,Carles Aleña Castillo,12,00:00,,1,,Starting XI,Final Whistle
303707,Joel Robles Blázquez,1,00:00,,1,,Starting XI,Final Whistle
303707,Emerson Aparecido Leite de Souza Junior,2,00:00,,1,,Starting XI,Final Whistle
303707,Guido Rodríguez,10,00:00,85:34,1,2,Starting XI,Substitution - Off (Tactical)
303707,Sergio Busquets i Burgos,10,00:00,,1,,Starting XI,Final Whistle
303707,Jordi Alba Ramos,6,56:13,,2,,Substitution - On (Tactical),Final Whistle
303707,Ivan Rakitić,24,88:47,,2,,Substitution - On (Tactical),Final Whistle
303707,Antoine Griezmann,24,00:00,88:47,1,2,Starting XI,Substitution - Off (Tactical)
303707,Samuel Yves Umtiti,3,00:00,,1,,Starting XI,Final Whistle
303707,Lionel Andrés Messi Cuccittini,22,00:00,,1,,Starting XI,Final Whistle
303707,Nélson Cabral Semedo,2,00:00,,1,,Starting XI,Final Whistle
303707,Sergi Roberto Carnicer,13,00:00,,1,,Starting XI,Final Whistle
303707,Clément Lenglet,5,00:00,,1,,Starting XI,Final Whistle
303707,Frenkie de Jong,15,00:00,,1,,Starting XI,Final Whistle
303707,Arturo Erasmo Vidal Pardo,19,00:00,56:13,1,2,Starting XI,Substitution - Off (Tactical)
303707,Arthur Henrique Ramos de Oliveira Melo,19,56:13,,2,,Substitution - On (Tactical),Final Whistle
303707,Héctor Junior Firpo Adames,6,00:00,56:13,1,2,Starting XI,Substitution - Off (Tactical)
303707,Marc-André ter Stegen,1,00:00,,1,,Starting XI,Final Whistle
303715,Guido Marcelo Carrillo,9,82:49,,2,,Substitution - On (Tactical),Final Whistle
303715,Roque Mesa Quevedo,9,00:00,82:49,1,2,Starting XI,Substitution - Off (Tactical)
303715,Martin Braithwaite Christensen,21,00:00,,1,,Starting XI,Final Whistle
303715,Kenneth Josiah Omeruo,4,00:00,82:41,1,2,Starting XI,Substitution - Off (Tactical)
303715,Youssef En-Nesyri,23,00:00,,1,,Starting XI,Final Whistle
303715,Roberto José Rosales Altuve,7,00:00,,1,,Starting XI,Final Whistle
303715,Unai Bustinza Martínez,3,00:00,,1,,Starting XI,Final Whistle
303715,Rubén Salvador Pérez Del Mármol,11,00:00,,1,,Starting XI,Final Whistle
303715,Dimitrios Siovas,5,00:00,,1,,Starting XI,Final Whistle
303715,Javier Eraso Goñi,17,60:43,,2,,Substitution - On (Tactical),Final Whistle
303715,Iván Cuéllar Sacristán,1,00:00,,1,,Starting XI,Final Whistle
303715,Jonathan Cristian Silva,8,00:00,,1,,Starting XI,Final Whistle
303715,Óscar Rodríguez Arnaiz,17,00:00,60:43,1,2,Starting XI,Substitution - Off (Tactical)
303715,Rodrigo Tarín Higón,4,82:41,,2,,Substitution - On (Tactical),Final Whistle
303715,Sergio Busquets i Burgos,11,00:00,56:18,1,2,Starting XI,Substitution - Off (Tactical)
303715,Gerard Piqué Bernabéu,3,00:00,,1,,Starting XI,Final Whistle
303715,Luis Alberto Suárez Díaz,23,00:00,,1,,Starting XI,Final Whistle
303715,Ivan Rakitić,11,56:18,,2,,Substitution - On (Tactical),Final Whistle
303715,Ousmane Dembélé,17,00:00,23:01,1,1,Starting XI,Tactical Shift
303715,Ousmane Dembélé,21,23:01,69:02,1,2,Tactical Shift,Tactical Shift
303715,Ousmane Dembélé,17,69:02,,2,,Tactical Shift,Final Whistle
303715,Antoine Griezmann,21,00:00,23:01,1,1,Starting XI,Tactical Shift
303715,Antoine Griezmann,17,23:01,56:27,1,2,Tactical Shift,Substitution - Off (Tactical)
303715,Samuel Yves Umtiti,5,00:00,,1,,Starting XI,Final Whistle
303715,Lionel Andrés Messi Cuccittini,19,00:00,,1,,Starting XI,Final Whistle
303715,Moussa Wagué,2,00:00,,1,,Starting XI,Final Whistle
303715,Frenkie de Jong,9,00:00,69:01,1,2,Starting XI,Substitution - Off (Tactical)
303715,Arturo Erasmo Vidal Pardo,17,56:27,69:02,2,2,Substitution - On (Tactical),Tactical Shift
303715,Arturo Erasmo Vidal Pardo,9,69:02,,2,,Tactical Shift,Final Whistle
303715,Héctor Junior Firpo Adames,6,00:00,,1,,Starting XI,Final Whistle
303715,Marc-André ter Stegen,1,00:00,,1,,Starting XI,Final Whistle
303715,Anssumane Fati,9,69:01,69:02,2,2,Substitution - On (Tactical),Tactical Shift
303715,Anssumane Fati,21,69:02,,2,,Tactical Shift,Final Whistle
303725,André-Frank Zambo Anguissa,9,00:00,45:00,1,2,Starting XI,Tactical Shift
303725,André-Frank Zambo Anguissa,19,45:00,55:10,2,2,Tactical Shift,Tactical Shift
303725,André-Frank Zambo Anguissa,9,55:10,,2,,Tactical Shift,Final Whistle
303725,Vicente Iborra De La Fuente,11,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical)
303725,Alberto Moreno Pérez,6,00:00,,1,,Starting XI,Final Whistle
303725,Carlos Arturo Bacca Ahumada,24,35:29,45:00,1,2,Substitution - On (Injury),Tactical Shift
303725,Carlos Arturo Bacca Ahumada,23,45:00,70:44,2,2,Tactical Shift,Substitution - Off (Tactical)
303725,Francisco Alcácer García,24,00:00,32:39,1,1,Starting XI,Player Off
303725,Francisco Alcácer García,24,35:27,35:29,1,1,Player On,Substitution - Off (Injury)
303725,Sergio Asenjo Andrés,1,00:00,,1,,Starting XI,Final Whistle
303725,Gerard Moreno Balaguero,22,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical)
303725,Manuel Trigueros Muñoz,21,55:06,55:10,2,2,Substitution - On (Tactical),Tactical Shift
303725,Manuel Trigueros Muñoz,19,55:10,,2,,Tactical Shift,Final Whistle
303725,Mario Gaspar Pérez Martínez,2,00:00,,1,,Starting XI,Final Whistle
303725,Pau Francisco Torres,5,00:00,,1,,Starting XI,Final Whistle
303725,Raúl Albiol i Tortajada,3,00:00,,1,,Starting XI,Final Whistle
303725,Santiago Cazorla González,16,00:00,45:00,1,2,Starting XI,Tactical Shift
303725,Santiago Cazorla González,21,45:00,55:06,2,2,Tactical Shift,Substitution - Off (Tactical)
303725,Moisés Gómez Bordonado,11,45:00,45:00,2,2,Tactical Shift,Substitution - On (Tactical)
303725,Moisés Gómez Bordonado,22,45:00,55:10,2,2,Substitution - On (Tactical),Tactical Shift
303725,Moisés Gómez Bordonado,21,55:10,,2,,Tactical Shift,Final Whistle
303725,Samuel Chimerenka Chukwueze,12,00:00,45:00,1,2,Starting XI,Tactical Shift
303725,Samuel Chimerenka Chukwueze,17,45:00,,2,,Tactical Shift,Final Whistle
303725,Bruno Soriano Llido,9,45:00,45:00,2,2,Tactical Shift,Substitution - On (Tactical)
303725,Bruno Soriano Llido,11,45:00,,2,,Substitution - On (Tactical),Final Whistle
303725,Fernando Niño Rodriguez,23,70:44,,2,,Substitution - On (Tactical),Final Whistle
303725,Martin Braithwaite Christensen,10,71:33,72:23,2,2,Substitution - On (Tactical),Tactical Shift
303725,Martin Braithwaite Christensen,23,72:23,,2,,Tactical Shift,Final Whistle
303725,Sergio Busquets i Burgos,10,00:00,71:33,1,2,Starting XI,Substitution - Off (Tactical)
303725,Jordi Alba Ramos,6,00:00,,1,,Starting XI,Final Whistle
303725,Gerard Piqué Bernabéu,3,00:00,81:50,1,2,Starting XI,Substitution - Off (Tactical)
303725,Luis Alberto Suárez Díaz,24,00:00,59:21,1,2,Starting XI,Substitution - Off (Tactical)
303725,Ivan Rakitić,2,59:23,59:26,2,2,Substitution - On (Tactical),Tactical Shift
303725,Ivan Rakitić,15,59:26,72:23,2,2,Tactical Shift,Tactical Shift
303725,Ivan Rakitić,10,72:23,,2,,Tactical Shift,Final Whistle
303725,Antoine Griezmann,22,00:00,59:26,1,2,Starting XI,Tactical Shift
303725,Antoine Griezmann,24,59:26,71:32,2,2,Tactical Shift,Substitution - Off (Tactical)
303725,Lionel Andrés Messi Cuccittini,19,00:00,59:26,1,2,Starting XI,Tactical Shift
303725,Lionel Andrés Messi Cuccittini,22,59:26,72:23,2,2,Tactical Shift,Tactical Shift
303725,Lionel Andrés Messi Cuccittini,17,72:23,,2,,Tactical Shift,Final Whistle
303725,Nélson Cabral Semedo,2,00:00,59:23,1,2,Starting XI,Substitution - Off (Tactical)
303725,Sergi Roberto Carnicer,15,00:00,59:26,1,2,Starting XI,Tactical Shift
303725,Sergi Roberto Carnicer,2,59:26,,2,,Tactical Shift,Final Whistle
303725,Clément Lenglet,5,00:00,,1,,Starting XI,Final Whistle
303725,Arturo Erasmo Vidal Pardo,13,00:00,,1,,Starting XI,Final Whistle
303725,Marc-André ter Stegen,1,00:00,,1,,Starting XI,Final Whistle
303725,Ricard Puig Martí,24,59:21,59:26,2,2,Substitution - On (Tactical),Tactical Shift
303725,Ricard Puig Martí,19,59:26,72:23,2,2,Tactical Shift,Tactical Shift
303725,Ricard Puig Martí,15,72:23,,2,,Tactical Shift,Final Whistle
303725,Anssumane Fati,24,71:32,72:23,2,2,Substitution - On (Tactical),Tactical Shift
303725,Anssumane Fati,21,72:23,,2,,Tactical Shift,Final Whistle
303725,Ronald Federico Araújo da Silva,3,81:50,,2,,Substitution - On (Tactical),Final Whistle
303731,Martin Braithwaite Christensen,23,71:24,,2,,Substitution - On (Tactical),Final Whistle
303731,Sergio Busquets i Burgos,10,00:00,58:40,1,2,Starting XI,Substitution - Off (Tactical)
303731,Gerard Piqué Bernabéu,3,00:00,67:18,1,2,Starting XI,Substitution - Off (Tactical)
303731,Ivan Rakitić,13,00:00,,1,,Starting XI,Final Whistle
303731,Antoine Griezmann,23,00:00,71:24,1,2,Starting XI,Substitution - Off (Tactical)
303731,Samuel Yves Umtiti,3,67:18,,2,,Substitution - On (Tactical),Final Whistle
303731,Lionel Andrés Messi Cuccittini,17,00:00,,1,,Starting XI,Final Whistle
303731,Nélson Cabral Semedo,2,00:00,,1,,Starting XI,Final Whistle
303731,Clément Lenglet,5,00:00,,1,,Starting XI,Final Whistle
303731,Frenkie de Jong,10,58:40,,2,,Substitution - On (Tactical),Final Whistle
303731,Arturo Erasmo Vidal Pardo,21,00:00,,1,,Starting XI,Final Whistle
303731,Arthur Henrique Ramos de Oliveira Melo,15,00:00,,1,,Starting XI,Final Whistle
303731,Héctor Junior Firpo Adames,6,00:00,,1,,Starting XI,Final Whistle
303731,Marc-André ter Stegen,1,00:00,,1,,Starting XI,Final Whistle
303731,Takashi Inui,21,00:00,65:09,1,2,Starting XI,Substitution - Off (Tactical)
303731,Marko Dmitrović,1,00:00,,1,,Starting XI,Final Whistle
303731,Sergio Enrich Ametller,23,00:00,65:29,1,2,Starting XI,Substitution - Off (Tactical)
303731,José Ángel Valdés Díaz,6,00:00,,1,,Starting XI,Final Whistle
303731,Anaitz Arbilla Zabala,5,00:00,,1,,Starting XI,Final Whistle
303731,Gonzalo Escalante,19,00:00,,1,,Starting XI,Final Whistle
303731,Papa Kouly Diop,9,00:00,,1,,Starting XI,Final Whistle
303731,Eduardo Expósito Jaén,11,00:00,82:34,1,2,Starting XI,Substitution - Off (Tactical)
303731,Fabián Ariel Orellana Valenzuela,17,00:00,,1,,Starting XI,Final Whistle
303731,Sebastián Carlos Cristóforo Pepe,11,82:34,,2,,Substitution - On (Tactical),Final Whistle
303731,Pablo Ezequiel De Blasis,21,65:09,,2,,Substitution - On (Tactical),Final Whistle
303731,Esteban Rodrigo Burgos,3,00:00,,1,,Starting XI,Final Whistle
303731,Enrique González Casín,23,65:29,,2,,Substitution - On (Tactical),Final Whistle
303731,Álvaro Tejero Sacristán,2,00:00,,1,,Starting XI,Final Whistle
3749052,Kenny Miller,12,00:00,,1,,Starting XI,Final Whistle
3749052,Steffen Iversen,24,75:18,,2,,Substitution - On (Tactical),Final Whistle
3749052,Ioan Viorel Ganea,22,00:00,,1,,Starting XI,Final Whistle
3749052,Denis Irwin,2,00:00,,1,,Starting XI,Final Whistle
3749052,Lee Naylor,6,00:00,,1,,Starting XI,Final Whistle
3749052,Mark Kennedy,16,00:00,,1,,Starting XI,Final Whistle
3749052,Alex Rae,9,00:00,,1,,Starting XI,Final Whistle
3749052,Paul Butler,5,00:00,,1,,Starting XI,Final Whistle
3749052,Colin Cameron,11,00:00,,1,,Starting XI,Final Whistle
3749052,Jody Craddock,3,00:00,,1,,Starting XI,Final Whistle
3749052,Paul Jones,1,00:00,,1,,Starting XI,Final Whistle
3749052,Carl Cort,24,00:00,75:18,1,2,Starting XI,Substitution - Off (Tactical)
3749052,Ashley Cole,6,00:00,,1,,Starting XI,Final Whistle
3749052,Dennis Bergkamp,22,00:00,55:00,1,2,Starting XI,Substitution - Off (Tactical)
3749052,Patrick Vieira,9,00:00,,1,,Starting XI,Final Whistle
3749052,Thierry Henry,24,00:00,,1,,Starting XI,Final Whistle
3749052,Sulzeer Jeremiah ''Sol' Campbell,5,00:00,,1,,Starting XI,Final Whistle
3749052,Robert Pirès,16,00:00,,1,,Starting XI,Final Whistle
3749052,Jens Lehmann,1,00:00,,1,,Starting XI,Final Whistle
3749052,José Antonio Reyes Calderón,22,55:00,,2,,Substitution - On (Tactical),Final Whistle
3749052,Eduardo César Daude Gaspar,11,00:00,,1,,Starting XI,Final Whistle
3749052,Kolo Habib Touré,3,00:00,,1,,Starting XI,Final Whistle
3749052,Gilberto Aparecido da Silva,12,00:00,,1,,Starting XI,Final Whistle
3749052,Laureano Bisan-Etame Mayer,2,00:00,,1,,Starting XI,Final Whistle
3749068,Jermain Defoe,16,45:00,,2,,Substitution - On (Tactical),Final Whistle
3749068,Johnnie Jackson,16,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical)
3749068,Robbie Keane,24,00:00,,1,,Starting XI,Final Whistle
3749068,Jamie Redknapp,13,00:00,,1,,Starting XI,Final Whistle
3749068,Ledley King,3,00:00,,1,,Starting XI,Final Whistle
3749068,Frédéric Oumar Kanouté,22,00:00,,1,,Starting XI,Final Whistle
3749068,Stephen Kelly,2,00:00,79:22,1,2,Starting XI,Substitution - Off (Tactical)
3749068,Goran Bunjevčević,6,96:04,,2,,Substitution - On (Tactical),Final Whistle
3749068,Kasey Keller,1,00:00,,1,,Starting XI,Final Whistle
3749068,Mauricio Taricco,6,00:00,96:04,1,2,Starting XI,Substitution - Off (Tactical)
3749068,Gustavo Augusto Poyet Domínguez,2,79:22,79:30,2,2,Substitution - On (Tactical),Tactical Shift
3749068,Gustavo Augusto Poyet Domínguez,12,79:30,,2,,Tactical Shift,Final Whistle
3749068,Simon Davies,12,00:00,79:30,1,2,Starting XI,Tactical Shift
3749068,Simon Davies,2,79:30,,2,,Tactical Shift,Final Whistle
3749068,Michael Brown,15,00:00,,1,,Starting XI,Final Whistle
3749068,Anthony Gardner,5,00:00,,1,,Starting XI,Final Whistle
3749068,Ashley Cole,6,00:00,,1,,Starting XI,Final Whistle
3749068,Dennis Bergkamp,22,00:00,80:30,1,2,Starting XI,Substitution - Off (Tactical)
3749068,Patrick Vieira,15,00:00,,1,,Starting XI,Final Whistle
3749068,Thierry Henry,24,00:00,,1,,Starting XI,Final Whistle
3749068,Sulzeer Jeremiah ''Sol' Campbell,5,00:00,,1,,Starting XI,Final Whistle
3749068,Robert Pirès,16,00:00,,1,,Starting XI,Final Whistle
3749068,Jens Lehmann,1,00:00,,1,,Starting XI,Final Whistle
3749068,José Antonio Reyes Calderón,22,80:30,,2,,Substitution - On (Tactical),Final Whistle
3749068,Ray Parlour,12,00:00,66:42,1,2,Starting XI,Substitution - Off (Tactical)
3749068,Eduardo César Daude Gaspar,12,66:42,,2,,Substitution - On (Tactical),Final Whistle
3749068,Kolo Habib Touré,3,00:00,,1,,Starting XI,Final Whistle
3749068,Gilberto Aparecido da Silva,13,00:00,,1,,Starting XI,Final Whistle
3749068,Laureano Bisan-Etame Mayer,2,00:00,,1,,Starting XI,Final Whistle
3749079,Glen Johnson,2,00:00,,1,,Starting XI,Final Whistle
3749079,Jesper Grønkjær,24,66:47,80:36,2,2,Substitution - On (Tactical),Tactical Shift
3749079,Jesper Grønkjær,12,80:36,,2,,Tactical Shift,Final Whistle
3749079,Adrian Mutu,24,00:00,66:47,1,2,Starting XI,Substitution - Off (Tactical)
3749079,Claude Makélélé,9,00:00,,1,,Starting XI,Final Whistle
3749079,Mario Melchiot,3,00:00,,1,,Starting XI,Final Whistle
