Match ID,Team Name,Player Name,Player Nickname,Country Name
303707,Barcelona,Ronald Federico Araújo da Silva,Ronald Araújo,Uruguay
303707,Barcelona,Ignacio Peña Sotorres,Iñaki Peña,Spain
303715,Leganés,Chidozie Collins Awaziem,Chidozie Awaziem,Nigeria
303715,Leganés,Guido Marcelo Carrillo,Guido Carrillo,Argentina
303715,Leganés,Roque Mesa Quevedo,Roque Mesa,Spain
303715,Leganés,Martin Braithwaite Christensen,Martin Braithwaite,Denmark
303715,Leganés,Kenneth Josiah Omeruo,Kenneth Omeruo,Nigeria
303715,Leganés,Youssef En-Nesyri,,Morocco
303715,Leganés,Roberto José Rosales Altuve,Roberto Rosales,Venezuela (Bolivarian Republic)
303715,Leganés,Unai Bustinza Martínez,Unai Bustinza,Spain
303715,Leganés,Rubén Salvador Pérez Del Mármol,Rubén Pérez,Spain
303715,Leganés,Dimitrios Siovas,,Greece
303715,Leganés,Javier Eraso Goñi,Javi Eraso,Spain
303715,Leganés,Iván Cuéllar Sacristán,Pichu,Spain
303715,Leganés,José Manuel Arnáiz Díaz,José Arnáiz,Spain
303715,Leganés,Aitor Ruibal García,Aitor Ruibal,Spain
303715,Leganés,Jonathan Cristian Silva,Jonathan Silva,Argentina
303715,Leganés,Óscar Rodríguez Arnaiz,Óscar Rodríguez,Spain
303715,Leganés,Rodrigo Tarín Higón,Rodri Tarín,Spain
303715,Leganés,Juan Soriano Oropesa,Juan Soriano,Spain
303715,Barcelona,Sergio Busquets i Burgos,Sergio Busquets,Spain
303715,Barcelona,Gerard Piqué Bernabéu,Gerard Piqué,Spain
303715,Barcelona,Luis Alberto Suárez Díaz,Luis Suárez,Uruguay
303715,Barcelona,Ivan Rakitić,,Croatia
303715,Barcelona,Ousmane Dembélé,,France
303715,Barcelona,Antoine Griezmann,,France
303715,Barcelona,Samuel Yves Umtiti,Samuel Umtiti,France
303715,Barcelona,Lionel Andrés Messi Cuccittini,Lionel Messi,Argentina
303715,Barcelona,Moussa Wagué,,Senegal
303715,Barcelona,Norberto Murara Neto,Neto,Brazil
303715,Barcelona,Frenkie de Jong,,Netherlands
303715,Barcelona,Arturo Erasmo Vidal Pardo,Arturo Vidal,Chile
303715,Barcelona,Carles Aleña Castillo,Carles Aleñà,Spain
303715,Barcelona,Héctor Junior Firpo Adames,Junior Firpo,Spain
303715,Barcelona,Marc-André ter Stegen,Marc-André ter Stegen,Germany
303715,Barcelona,Anssumane Fati,Ansu Fati,Spain
303715,Barcelona,Ronald Federico Araújo da Silva,Ronald Araújo,Uruguay
303715,Barcelona,Daniel Morer Cabrera,Dani Morer,Spain
303725,Villarreal,André-Frank Zambo Anguissa,André Zambo Anguissa,Cameroon
303725,Villarreal,Vicente Iborra De La Fuente,Vicente Iborra,Spain
303725,Villarreal,Alberto Moreno Pérez,Alberto Moreno,Spain
303725,Villarreal,Carlos Arturo Bacca Ahumada,Carlos Bacca,Colombia
303725,Villarreal,Francisco Alcácer García,Paco Alcácer,Spain
303725,Villarreal,Rubén Peña Jiménez,Rubén Peña,Spain
303725,Villarreal,Sergio Asenjo Andrés,Sergio Asenjo,Spain
303725,Villarreal,Gerard Moreno Balaguero,Gerard Moreno,Spain
303725,Villarreal,Manuel Trigueros Muñoz,Manu Trigueros,Spain
303725,Villarreal,Mario Gaspar Pérez Martínez,Mario Gaspar,Spain
303725,Villarreal,Pau Francisco Torres,Pau Torres,Spain
303725,Villarreal,Raúl Albiol i Tortajada,Raúl Albiol,Spain
303725,Villarreal,Andrés Eduardo Fernández Moreno,Andrés Fernández,Spain
303725,Villarreal,Manuel Morlanes Ariño,Manu Morlanes,Spain
303725,Villarreal,Santiago Cazorla González,Santi Cazorla,Spain
303725,Villarreal,Moisés Gómez Bordonado,Moi Gómez,Spain
303725,Villarreal,Sergio Lozano Lluch,Sergio Lozano,Spain
303725,Villarreal,Samuel Chimerenka Chukwueze,Samuel Chukwueze,Nigeria
303725,Villarreal,Javier Ontiveros Parra,Javi Ontiveros,Spain
303725,Villarreal,Bruno Soriano Llido,Bruno Soriano,Spain
303725,Villarreal,Xavier Quintillà Guasch,Xavi Quintillà,Spain
303725,Villarreal,Fernando Niño Rodriguez,Fernando Niño,Spain
303725,Villarreal,Sofian Chakla,Soufiane Chakla,Morocco
303725,Barcelona,Martin Braithwaite Christensen,Martin Braithwaite,Denmark
303725,Barcelona,Sergio Busquets i Burgos,Sergio Busquets,Spain
303725,Barcelona,Jordi Alba Ramos,Jordi Alba,Spain
303725,Barcelona,Gerard Piqué Bernabéu,Gerard Piqué,Spain
303725,Barcelona,Luis Alberto Suárez Díaz,Luis Suárez,Uruguay
303725,Barcelona,Ivan Rakitić,,Croatia
303725,Barcelona,Antoine Griezmann,,France
303725,Barcelona,Lionel Andrés Messi Cuccittini,Lionel Messi,Argentina
303725,Barcelona,Nélson Cabral Semedo,Nélson Semedo,Portugal
303725,Barcelona,Sergi Roberto Carnicer,Sergi Roberto,Spain
303725,Barcelona,Norberto Murara Neto,Neto,Brazil
303725,Barcelona,Clément Lenglet,,France
303725,Barcelona,Arturo Erasmo Vidal Pardo,Arturo Vidal,Chile
303725,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Arthur,Brazil
303725,Barcelona,Marc-André ter Stegen,Marc-André ter Stegen,Germany
303725,Barcelona,Ricard Puig Martí,Riqui Puig,Spain
303725,Barcelona,Álex Collado Gutiérrez,Álex Collado,Spain
303725,Barcelona,Anssumane Fati,Ansu Fati,Spain
303725,Barcelona,Ronald Federico Araújo da Silva,Ronald Araújo,Uruguay
303725,Barcelona,Ignacio Peña Sotorres,Iñaki Peña,Spain
303725,Barcelona,Ramón Rodríguez Jiménez,Monchu,Spain
303725,Barcelona,Jorge Cuenca Barreno,Jorge Cuenca,Spain
303725,Barcelona,Daniel Morer Cabrera,Dani Morer,Spain
303731,Barcelona,Martin Braithwaite Christensen,Martin Braithwaite,Denmark
303731,Barcelona,Sergio Busquets i Burgos,Sergio Busquets,Spain
303731,Barcelona,Gerard Piqué Bernabéu,Gerard Piqué,Spain
303731,Barcelona,Ivan Rakitić,,Croatia
303731,Barcelona,Antoine Griezmann,,France
303731,Barcelona,Samuel Yves Umtiti,Samuel Umtiti,France
303731,Barcelona,Lionel Andrés Messi Cuccittini,Lionel Messi,Argentina
303731,Barcelona,Nélson Cabral Semedo,Nélson Semedo,Portugal
303731,Barcelona,Sergi Roberto Carnicer,Sergi Roberto,Spain
303731,Barcelona,Norberto Murara Neto,Neto,Brazil
303731,Barcelona,Clément Lenglet,,France
303731,Barcelona,Frenkie de Jong,,Netherlands
303731,Barcelona,Arturo Erasmo Vidal Pardo,Arturo Vidal,Chile
303731,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Arthur,Brazil
303731,Barcelona,Héctor Junior Firpo Adames,Junior Firpo,Spain
303731,Barcelona,Marc-André ter Stegen,Marc-André ter Stegen,Germany
303731,Barcelona,Sergio Akieme Rodríguez,Sergio Akieme,Spain
303731,Barcelona,Anssumane Fati,Ansu Fati,Spain
303731,Eibar,Takashi Inui,,Japan
303731,Eibar,Marko Dmitrović,,Serbia
303731,Eibar,Sergio Enrich Ametller,Sergi Enrich,Spain
303731,Eibar,José Ángel Valdés Díaz,Cote,Spain
303731,Eibar,Paulo André Rodrigues de Oliveira,Paulo Oliveira,Portugal
303731,Eibar,Anaitz Arbilla Zabala,Anaitz Arbilla,Spain
303731,Eibar,Gonzalo Escalante,,Argentina
303731,Eibar,Papa Kouly Diop,Pape Diop,Senegal
303731,Eibar,Pedro León Sánchez Gil,Pedro León,Spain
303731,Eibar,Eduardo Expósito Jaén,Edu Expósito,Spain
303731,Eibar,Fabián Ariel Orellana Valenzuela,Fabián Orellana,Chile
303731,Eibar,Sebastián Carlos Cristóforo Pepe,Sebastián Cristóforo,Uruguay
303731,Eibar,Pablo Ezequiel De Blasis,Pablo de Blasis,Argentina
303731,Eibar,Yoel Rodríguez Oterino,Yoel,Spain
303731,Eibar,Sergio Álvarez Díaz,Sergio Álvarez,Spain
303731,Eibar,Esteban Rodrigo Burgos,Esteban Burgos,Argentina
303731,Eibar,Enrique González Casín,Quique,Spain
303731,Eibar,Álvaro Tejero Sacristán,Álvaro Tejero,Spain
3749052,Wolverhampton Wanderers,Kenny Miller,,Scotland
3749052,Wolverhampton Wanderers,Steffen Iversen,,Norway
3749052,Wolverhampton Wanderers,Ioan Viorel Ganea,Ionel Ganea,Romania
3749052,Wolverhampton Wanderers,Denis Irwin,,Ireland
3749052,Wolverhampton Wanderers,Lee Naylor,,England
3749052,Wolverhampton Wanderers,Mark Kennedy,,Ireland
3749052,Wolverhampton Wanderers,Alex Rae,,Scotland
3749052,Wolverhampton Wanderers,Paul Butler,,England
3749052,Wolverhampton Wanderers,Colin Cameron,,Scotland
3749052,Wolverhampton Wanderers,Jody Craddock,,England
3749052,Wolverhampton Wanderers,Paul Jones,,Wales
3749052,Wolverhampton Wanderers,Carl Cort,,Guyana
3749052,Arsenal,Ashley Cole,,England
3749052,Arsenal,Dennis Bergkamp,,Netherlands
3749052,Arsenal,Patrick Vieira,,France
3749052,Arsenal,Thierry Henry,,France
3749052,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,Sol Campbell,England
3749052,Arsenal,Robert Pirès,,France
3749052,Arsenal,Jens Lehmann,,Germany
3749052,Arsenal,José Antonio Reyes Calderón,José Antonio Reyes,Spain
3749052,Arsenal,Eduardo César Daude Gaspar,Edu Gaspar,Brazil
3749052,Arsenal,Kolo Habib Touré,Kolo Touré,Côte d'Ivoire
3749052,Arsenal,Gilberto Aparecido da Silva,Gilberto Silva,Brazil
3749052,Arsenal,Laureano Bisan-Etame Mayer,Lauren,Cameroon
3749068,Tottenham Hotspur,Jermain Defoe,,England
3749068,Tottenham Hotspur,Johnnie Jackson,,England
3749068,Tottenham Hotspur,Robbie Keane,,Ireland
3749068,Tottenham Hotspur,Jamie Redknapp,,England
3749068,Tottenham Hotspur,Ledley King,,England
3749068,Tottenham Hotspur,Frédéric Oumar Kanouté,Frédéric Kanouté,Mali
3749068,Tottenham Hotspur,Stephen Kelly,,Ireland
3749068,Tottenham Hotspur,Goran Bunjevčević,,Serbia
3749068,Tottenham Hotspur,Kasey Keller,,United States of America
3749068,Tottenham Hotspur,Mauricio Taricco,,Argentina
3749068,Tottenham Hotspur,Gustavo Augusto Poyet Domínguez,Gustavo Poyet,Uruguay
3749068,Tottenham Hotspur,Simon Davies,,Wales
3749068,Tottenham Hotspur,Michael Brown,,England
3749068,Tottenham Hotspur,Anthony Gardner,,England
3749068,Tottenham Hotspur,Rohan Ricketts,,England
3749068,Arsenal,Ashley Cole,,England
3749068,Arsenal,Dennis Bergkamp,,Netherlands
3749068,Arsenal,Patrick Vieira,,France
3749068,Arsenal,Thierry Henry,,France
3749068,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,Sol Campbell,England
3749068,Arsenal,Martin Keown,,England
3749068,Arsenal,Robert Pirès,,France
3749068,Arsenal,Jens Lehmann,,Germany
3749068,Arsenal,Gaël Clichy,,France
3749068,Arsenal,José Antonio Reyes Calderón,José Antonio Reyes,Spain
3749068,Arsenal,Ray Parlour,,England
3749068,Arsenal,Eduardo César Daude Gaspar,Edu Gaspar,Brazil
3749068,Arsenal,Kolo Habib Touré,Kolo Touré,Côte d'Ivoire
3749068,Arsenal,Gilberto Aparecido da Silva,Gilberto Silva,Brazil
3749068,Arsenal,Laureano Bisan-Etame Mayer,Lauren,Cameroon
3749068,Arsenal,Graham Stack,,Ireland
3749079,Chelsea,Glen Johnson,,England
3749079,Chelsea,Jesper Grønkjær,Jesper Grönkjaer,Denmark
3749079,Chelsea,Adrian Mutu,,Romania
3749079,Chelsea,Claude Makélélé,,France
3749079,Chelsea,Mario Melchiot,,Netherlands
3749079,Chelsea,Frank Lampard,,England
3749079,Chelsea,Damien Duff,,Ireland
3749079,Chelsea,Hernán Jorge Crespo,Hernán Crespo,Argentina
3749079,Chelsea,Robert Huth,,Germany
3749079,Chelsea,Wayne Bridge,,England
3749079,Chelsea,Joe Cole,,England
3749079,Chelsea,Carlo Cudicini,,Italy
3749079,Chelsea,"Gérémi Sorele N""Djitap Fotso",,Cameroon
3749079,Chelsea,Jerrel Hasselbaink,Jimmy Floyd Hasselbaink,Netherlands
3749079,Arsenal,Ashley Cole,,England
3749079,Arsenal,Dennis Bergkamp,,Netherlands
3749079,Arsenal,Sylvain Wiltord,,France
3749079,Arsenal,Thierry Henry,,France
3749079,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,Sol Campbell,England
3749079,Arsenal,Robert Pirès,,France
3749079,Arsenal,Jens Lehmann,,Germany
3749079,Arsenal,Nwankwo Christian Kanu,,Nigeria
3749079,Arsenal,Ray Parlour,,England
3749079,Arsenal,Eduardo César Daude Gaspar,Edu Gaspar,Brazil
3749079,Arsenal,Pascal Cygan,,France
3749079,Arsenal,Kolo Habib Touré,Kolo Touré,Côte d'Ivoire
3749079,Arsenal,Gilberto Aparecido da Silva,Gilberto Silva,Brazil
3749079,Arsenal,Laureano Bisan-Etame Mayer,Lauren,Cameroon
3749108,Aston Villa,Gareth Barry,,England
3749108,Aston Villa,Peter Whittingham,,England
3749108,Aston Villa,Alpay Fehmi Özalan,Alpay Özalan,Turkey
3749108,Aston Villa,Olof Mellberg,,Sweden
3749108,Aston Villa,Thomas Hitzlsperger,,Germany
3749108,Aston Villa,Thomas Løvendahl Sørensen,Thomas Sørensen,Denmark
3749108,Aston Villa,Darius Vassell,,England
3749108,Aston Villa,Ronny Johnsen,,Norway
3749108,Aston Villa,Jlloyd Tafari Samuel,Jlloyd Samuel,Trinidad and Tobago
3749108,Aston Villa,Ulises Hernán de la Cruz Bernardo,Ulises de la Cruz,Ecuador
3749108,Aston Villa,Mark Anthony Delaney,Mark Delaney,Wales
3749108,Aston Villa,Juan Pablo Ángel Arango,Juan Pablo Ángel,Colombia
3749108,Aston Villa,Lee Hendrie,,England
3749108,Aston Villa,Hassan Kachloul,,Morocco
3749108,Aston Villa,Mark Kinsella,,Ireland
3749108,Aston Villa,Stefan Postma,,Netherlands
3749108,Arsenal,Ashley Cole,,England
3749108,Arsenal,Dennis Bergkamp,,Netherlands
3749108,Arsenal,Sylvain Wiltord,,France
3749108,Arsenal,Patrick Vieira,,France
3749108,Arsenal,Thierry Henry,,France
3749108,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,Sol Campbell,England
3749108,Arsenal,Martin Keown,,England
3749108,Arsenal,Fredrik Ljungberg,,Sweden
3749108,Arsenal,Robert Pirès,,France
3749108,Arsenal,Jens Lehmann,,Germany
3749108,Arsenal,Ray Parlour,,England
3749108,Arsenal,Eduardo César Daude Gaspar,Edu Gaspar,Brazil
3749108,Arsenal,Kolo Habib Touré,Kolo Touré,Côte d'Ivoire
3749108,Arsenal,Gilberto Aparecido da Silva,Gilberto Silva,Brazil
3749108,Arsenal,Laureano Bisan-Etame Mayer,Lauren,Cameroon
3749108,Arsenal,Stuart Taylor,,England
3749117,Everton,Wayne Mark Rooney,Wayne Rooney,England
3749117,Everton,Nigel Martyn,,England
3749117,Everton,Tobias Linderoth,,Sweden
3749117,Everton,Duncan Ferguson,,Scotland
3749117,Everton,David Unsworth,,England
3749117,Everton,Gary Naysmith,,Scotland
3749117,Everton,Alan Stubbs,,England
3749117,Everton,Tomasz Radziński,,Canada
3749117,Everton,Tie Li,Li Tie,China
3749117,Everton,Joseph Phillip Yobo,,Nigeria
3749117,Everton,Tony Hibbert,,England
3749117,Everton,Lee Carsley,,Ireland
3749117,Everton,Francis Jeffers,,England
3749117,Everton,Kevin Campbell,,England
3749117,Everton,Steve Simonsen,,England
3749117,Everton,Kevin Kilbane,,Ireland
3749117,Arsenal,Ashley Cole,,England
3749117,Arsenal,Patrick Vieira,,France
3749117,Arsenal,Thierry Henry,,France
3749117,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,Sol Campbell,England
3749117,Arsenal,Fredrik Ljungberg,,Sweden
3749117,Arsenal,Robert Pirès,,France
3749117,Arsenal,Jens Lehmann,,Germany
3749117,Arsenal,Nwankwo Christian Kanu,,Nigeria
3749117,Arsenal,Ray Parlour,,England
3749117,Arsenal,Eduardo César Daude Gaspar,Edu Gaspar,Brazil
3749117,Arsenal,Pascal Cygan,,France
3749117,Arsenal,Kolo Habib Touré,Kolo Touré,Côte d'Ivoire
3749117,Arsenal,Gilberto Aparecido da Silva,Gilberto Silva,Brazil
3749117,Arsenal,Laureano Bisan-Etame Mayer,Lauren,Cameroon
3749117,Arsenal,Jérémie Aliadière,,France
3749117,Arsenal,Rami Shaaban,,Sweden
3749133,Aston Villa,Gareth Barry,,England
3749133,Aston Villa,Peter Crouch,,England
3749133,Aston Villa,Peter Whittingham,,England
3749133,Aston Villa,Liam Ridgewell,,England
3749133,Aston Villa,Olof Mellberg,,Sweden
3749133,Aston Villa,Thomas Hitzlsperger,,Germany
3749133,Aston Villa,Thomas Løvendahl Sørensen,Thomas Sørensen,Denmark
3749133,Aston Villa,Marcus Allbäck,,Sweden
3749133,Aston Villa,Ronny Johnsen,,Norway
3749133,Aston Villa,Jlloyd Tafari Samuel,Jlloyd Samuel,Trinidad and Tobago
3749133,Aston Villa,Ulises Hernán de la Cruz Bernardo,Ulises de la Cruz,Ecuador
3749133,Aston Villa,Mark Anthony Delaney,Mark Delaney,Wales
3749133,Aston Villa,Juan Pablo Ángel Arango,Juan Pablo Ángel,Colombia
3749133,Aston Villa,Lee Hendrie,,England
3749133,Arsenal,Ashley Cole,,England
3749133,Arsenal,Patrick Vieira,,France
3749133,Arsenal,Thierry Henry,,France
3749133,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,Sol Campbell,England
3749133,Arsenal,Fredrik Ljungberg,,Sweden
3749133,Arsenal,Robert Pirès,,France
3749133,Arsenal,Jens Lehmann,,Germany
3749133,Arsenal,Nwankwo Christian Kanu,,Nigeria
3749133,Arsenal,Ray Parlour,,England
3749133,Arsenal,Eduardo César Daude Gaspar,Edu Gaspar,Brazil
3749133,Arsenal,Pascal Cygan,,France
3749133,Arsenal,Kolo Habib Touré,Kolo Touré,Côte d'Ivoire
3749133,Arsenal,Gilberto Aparecido da Silva,Gilberto Silva,Brazil
3749133,Arsenal,Laureano Bisan-Etame Mayer,Lauren,Cameroon
3749153,Middlesbrough,Brad Jones,,Australia
3749153,Middlesbrough,Stewart Downing,,England
3749153,Middlesbrough,Gareth Southgate,,England
3749153,Middlesbrough,Boudewijn Zenden,,Netherlands
3749153,Middlesbrough,Massimo Maccarone,,Italy
3749153,Middlesbrough,Mark Schwarzer,,Australia
3749153,Middlesbrough,Joseph-Desiré Job,,Cameroon
3749153,Middlesbrough,George Boateng,,Netherlands
3749153,Middlesbrough,Ugo Ehiogu,,England
3749153,Middlesbrough,Danny Mills,,England
3749153,Middlesbrough,Szilárd Németh,,Slovakia
3749153,Middlesbrough,Franck Queudrue,,France
3749153,Middlesbrough,Dorival Guidoni Júnior,Doriva,Brazil
3749153,Middlesbrough,Chris Riggott,,England
3749153,Middlesbrough,Oswaldo Giroldo Júnior,Juninho Paulista,Brazil
3749153,Middlesbrough,Stuart Parnaby,,England
3749153,Arsenal,Ashley Cole,,England
3749153,Arsenal,Patrick Vieira,,France
3749153,Arsenal,Thierry Henry,,France
3749153,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,Sol Campbell,England
3749153,Arsenal,Martin Keown,,England
3749153,Arsenal,Fredrik Ljungberg,,Sweden
3749153,Arsenal,Robert Pirès,,France
3749153,Arsenal,Jens Lehmann,,Germany
3749153,Arsenal,Nwankwo Christian Kanu,,Nigeria
3749153,Arsenal,Ray Parlour,,England
3749153,Arsenal,Eduardo César Daude Gaspar,Edu Gaspar,Brazil
3749153,Arsenal,Pascal Cygan,,France
3749153,Arsenal,Gilberto Aparecido da Silva,Gilberto Silva,Brazil
3749153,Arsenal,Laureano Bisan-Etame Mayer,Lauren,Cameroon
3749153,Arsenal,Jérémie Aliadière,,France
3749153,Arsenal,Graham Stack,,Ireland
3749192,Arsenal,Ashley Cole,,England
3749192,Arsenal,Dennis Bergkamp,,Netherlands
3749192,Arsenal,Thierry Henry,,France
3749192,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,Sol Campbell,England
3749192,Arsenal,Fredrik Ljungberg,,Sweden
3749192,Arsenal,Robert Pirès,,France
3749192,Arsenal,Jens Lehmann,,Germany
3749192,Arsenal,Gaël Clichy,,France
3749192,Arsenal,Justin Hoyte,,Trinidad and Tobago
3749192,Arsenal,Nwankwo Christian Kanu,,Nigeria
3749192,Arsenal,Eduardo César Daude Gaspar,Edu Gaspar,Brazil
3749192,Arsenal,Pascal Cygan,,France
3749192,Arsenal,Kolo Habib Touré,Kolo Touré,Côte d'Ivoire
3749192,Arsenal,Gilberto Aparecido da Silva,Gilberto Silva,Brazil
3749192,Arsenal,Jérémie Aliadière,,France
3749192,Arsenal,Graham Stack,,Ireland
3749192,Fulham,Edwin van der Sar,,Netherlands
3749192,Fulham,Louis Saha,,France
3749192,Fulham,Lee Clark,,England
3749192,Fulham,Steed Malbranque,,France
3749192,Fulham,Moritz Volz,,Germany
3749192,Fulham,Junichi Inamoto,,Japan
3749192,Fulham,Barry Hayles,,Jamaica
3749192,Fulham,Sylvain Legwinski,,France
3749192,Fulham,Sean Davis,,England
3749192,Fulham,Zat Knight,,England
3749192,Fulham,Jérôme Bonnissel,,France
3749192,Fulham,Andy Melville,,Wales
3749192,Fulham,Alain Goma,,France
3749192,Fulham,Martin Djetou,,France
3749192,Fulham,Mark Crossley,,Wales
3749192,Fulham,Facundo Sava,,Argentina
3749196,Tottenham Hotspur,Robbie Keane,,Ireland
3749196,Tottenham Hotspur,Darren Anderton,,England
3749196,Tottenham Hotspur,Hélder Manuel Marques Postiga,Hélder Postiga,Portugal
3749196,Tottenham Hotspur,Ledley King,,England
3749196,Tottenham Hotspur,Stephane Dalmat,Stéphane Dalmat,France
3749196,Tottenham Hotspur,Bobby Zamora,,England
3749196,Tottenham Hotspur,Paul Konchesky,,England
3749196,Tottenham Hotspur,Kasey Keller,,United States of America
3749196,Tottenham Hotspur,Mauricio Taricco,,Argentina
3749196,Tottenham Hotspur,Anthony Gardner,,England
3749196,Tottenham Hotspur,Mbulelo Mabizela,,South Africa
3749196,Tottenham Hotspur,Rohan Ricketts,,England
3749196,Tottenham Hotspur,Dean Richards,,England
3749196,Tottenham Hotspur,Stephen Carr,,Ireland
3749196,Arsenal,Ashley Cole,,England
3749196,Arsenal,Dennis Bergkamp,,Netherlands
3749196,Arsenal,Thierry Henry,,France
3749196,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,Sol Campbell,England
3749196,Arsenal,Fredrik Ljungberg,,Sweden
3749196,Arsenal,Robert Pirès,,France
3749196,Arsenal,Jens Lehmann,,Germany
3749196,Arsenal,Nwankwo Christian Kanu,,Nigeria
3749196,Arsenal,Ray Parlour,,England
3749196,Arsenal,Eduardo César Daude Gaspar,Edu Gaspar,Brazil
3749196,Arsenal,Pascal Cygan,,France
3749196,Arsenal,Kolo Habib Touré,Kolo Touré,Côte d'Ivoire
3749196,Arsenal,Gilberto Aparecido da Silva,Gilberto Silva,Brazil
3749196,Arsenal,Laureano Bisan-Etame Mayer,Lauren,Cameroon
3749233,Arsenal,Ashley Cole,,England
3749233,Arsenal,Dennis Bergkamp,,Netherlands
3749233,Arsenal,Thierry Henry,,France
3749233,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,Sol Campbell,England
3749233,Arsenal,Fredrik Ljungberg,,Sweden
3749233,Arsenal,Robert Pirès,,France
3749233,Arsenal,Jens Lehmann,,Germany
3749233,Arsenal,José Antonio Reyes Calderón,José Antonio Reyes,Spain
3749233,Arsenal,Ray Parlour,,England
3749233,Arsenal,Eduardo César Daude Gaspar,Edu Gaspar,Brazil
3749233,Arsenal,Pascal Cygan,,France
3749233,Arsenal,Kolo Habib Touré,Kolo Touré,Côte d'Ivoire
3749233,Arsenal,Gilberto Aparecido da Silva,Gilberto Silva,Brazil
3749233,Arsenal,Laureano Bisan-Etame Mayer,Lauren,Cameroon
3749233,Manchester City,Robbie Fowler,,England
3749233,Manchester City,Steve McManaman,,England
3749233,Manchester City,Nicolas Anelka,,France
3749233,Manchester City,Paul Bosvelt,,Netherlands
3749233,Manchester City,David James,,England
3749233,Manchester City,Richard Dunne,,Ireland
3749233,Manchester City,Michael Tarnat,,Germany
3749233,Manchester City,Claudio Reyna,,United States of America
3749233,Manchester City,Shaun Wright-Phillips,,England
3749233,Manchester City,Joey Barton,,England
3749233,Manchester City,Jihai Sun,Sun Jihai,China
3749233,Manchester City,Trevor Sinclair,,England
3749233,Manchester City,Sylvain Distin,,France
3749246,Manchester United,Darren Fletcher,,Scotland
3749246,Manchester United,Tim Howard,,United States of America
3749246,Manchester United,Gary Neville,,England
3749246,Manchester United,Ole Gunnar Solskjær,Ole Gunnar Solskjaer,Norway
3749246,Manchester United,Phil Neville,,England
3749246,Manchester United,Paul Scholes,,England
3749246,Manchester United,John O''Shea,John O'Shea,Ireland
3749246,Manchester United,Ruud van Nistelrooy,Ruud van Nistelrooy,Netherlands
3749246,Manchester United,Ryan Giggs,,Wales
3749246,Manchester United,Mikaël Silvestre,,France
3749246,Manchester United,Louis Saha,,France
3749246,Manchester United,Nicky Butt,,England
3749246,Manchester United,Roy Keane,,Ireland
3749246,Manchester United,Roy Carroll,,Northern Ireland
3749246,Manchester United,Eric Daniel Djemba-Djemba,,Cameroon
3749246,Manchester United,Wes Brown,,England
3749246,Arsenal,Dennis Bergkamp,,Netherlands
3749246,Arsenal,Patrick Vieira,,France
3749246,Arsenal,Thierry Henry,,France
3749246,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,Sol Campbell,England
3749246,Arsenal,Fredrik Ljungberg,,Sweden
3749246,Arsenal,Robert Pirès,,France
3749246,Arsenal,Jens Lehmann,,Germany
3749246,Arsenal,Gaël Clichy,,France
3749246,Arsenal,José Antonio Reyes Calderón,José Antonio Reyes,Spain
3749246,Arsenal,Nwankwo Christian Kanu,,Nigeria
3749246,Arsenal,Eduardo César Daude Gaspar,Edu Gaspar,Brazil
3749246,Arsenal,Pascal Cygan,,France
3749246,Arsenal,Kolo Habib Touré,Kolo Touré,Côte d'Ivoire
3749246,Arsenal,Gilberto Aparecido da Silva,Gilberto Silva,Brazil
3749246,Arsenal,Laureano Bisan-Etame Mayer,Lauren,Cameroon
3749246,Arsenal,Graham Stack,,Ireland
3749253,Liverpool,Anthony Le Tallec,,France
3749253,Liverpool,John Welsh,,England
3749253,Liverpool,Vladimir Smicer,,Czech Republic
3749253,Liverpool,Emile Heskey,,England
3749253,Liverpool,Michael Owen,,England
3749253,Liverpool,Steven Gerrard,,England
3749253,Liverpool,John Arne Semundseth Riise,John Arne Riise,Norway
3749253,Liverpool,Sami Hyypiä,,Finland
3749253,Liverpool,Jerzy Dudek,,Poland
3749253,Liverpool,Harry Kewell,,Australia
3749253,Liverpool,Steve Finnan,,Ireland
3749253,Liverpool,Igor Bišćan,,Croatia
3749253,Liverpool,Salif Alassane Diao,Salif Diao,Senegal
3749253,Liverpool,El-Hadji Ousseynou Diouf,El-Hadji Diouf,Senegal
3749253,Arsenal,Ashley Cole,,England
3749253,Arsenal,Sylvain Wiltord,,France
3749253,Arsenal,Thierry Henry,,France
3749253,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,Sol Campbell,England
3749253,Arsenal,Robert Pirès,,France
3749253,Arsenal,Jens Lehmann,,Germany
3749253,Arsenal,Ray Parlour,,England
3749253,Arsenal,Eduardo César Daude Gaspar,Edu Gaspar,Brazil
3749253,Arsenal,Kolo Habib Touré,Kolo Touré,Côte d'Ivoire
